actorID,actorName,ranking
9013,Rami Heuberger,46
9014,Shmulik Levy,47
9015,Tadeusz Bradecki,31
9016,Tadeusz Huk,9
9017,Vili Matula,16
9018,Wojciech Klata,10
9019,Badja Djola,25
9020,Benjamin Agee,9
9021,Bill Medley,40
9022,Billy Bastiani,12
9023,Billy Blanks,14
9024,Carmine Zozzora,60
9025,Chelsea Field,3
9026,Clarence Felder,27
9027,Colby Kline,35
9028,Craig Pinckes,47
9029,David L. McMillan,39
9030,Denise Ames,10
9031,Dennis Packer,43
9032,Dick Butkus,18
9033,Dick Ziker,59
9034,Don Pulford,48
9035,Donna Wilson,58
9036,Doug Simpson,53
9037,Duke Valenti,56
9038,E. Brian Dean,24
9039,Ed. E. Villa,57
9040,Erik Onate,42
9041,Joe El Rady,49
9042,Joe Santos,52
9043,Ken Kells,34
9044,Matt Johnston,31
9045,Michael Papajohn,44
9046,Mike Fisher,28
9047,Sara Suzanne Brown,17
9048,Steve Picerni,46
9049,Teal Roberts,50
9050,Theresa St. Clair,54
9051,Victoria Hochberg,63
9052,Robert Stephens,7
9053,Anthony McGowen,16
9054,Avy Kaufman,28
9055,Jerry Rakow,26
9056,Maria Ricossa,19
9057,Michael Nirenberg,6
9058,R.D. Reid,30
9059,Tony De Santis,10
9060,Vincent Smith,27
9061,William Colgate,9
9062,James Ryan,8
9063,Barbara Barrie,7
9064,Boyd Gaines,1
9065,Paulina Porizkova,9
9066,Polly Draper,6
9067,Stephen Sable,14
9068,Andrew Knott,3
9069,Arthur Spreckley,10
9070,Colin Bruce,9
9071,David Stoll,11
9072,Heydon Prowse,2
9073,Karen Lindsay-Stewart,12
9074,Kate Maberly,1
9075,Laura Crossley,5
9076,Alan J. Wendl,20
9077,Jeff Mandon,18
9078,Joan Rivers,22
9079,John Badila,23
9080,Justin Whalin,6
9081,Lonnie Horsey,9
9082,Mary Jo Catlett,5
9083,Mary Vivian Pearce,19
9084,Mink Stole,8
9085,Nat Benchley,12
9086,,26
9087,Peter Bucossi,13
9088,Scott Morgan,25
9089,Susan Duvall,24
9090,Susan Lowe,16
9091,Suzanne Somers,11
9092,Daisuke Ryu,6
9093,Hideji Otaki,15
9094,Hideo Murota,11
9095,Jinpachi Nezu,12
9096,Kaori Momoi,10
9097,Kenichi Hagiwara,3
9098,Koji Shimizu,17
9099,Kota Yui,4
9100,Masayuki Yui,14
9101,Mitsuko Baisho,7
9102,Norio Matsui,9
9103,Shuji Otake,5
9104,Takayuki Shiho,16
9105,Tatsuya Nakadai,1
9106,Tsutomu Yamazaki,2
9107,Chris Williams,25
9108,Alan Talbot,24
9109,Andrew Hawkins,14
9110,Andrew Seear,28
9111,Charles Simon,35
9112,Gerald Sim,22
9113,Giles Oldershaw,27
9114,Howard Lew Lewis,17
9115,John Quentin,20
9116,Julian Fellowes,11
9117,Julian Firth,12
9118,Karen Lewis,26
9119,Lucy Boulting,29
9120,Michael Denison,4
9121,Ninka Scott,21
9122,Norman Bird,10
9123,Pat Keen,16
9124,Pauline Melville,19
9125,Peter Howell,15
9126,Robert Flemyng,13
9127,Roddy Maude-Roxby,18
9128,Sophie Stanton,33
9129,Sylvia Barter,9
9130,Terry Rowley,34
9131,Tim McMullan,32
9132,Alex Trebek,36
9133,Andi Chapman,39
9134,Danny Darst,38
9135,Darnell Williams,37
9136,Debbie Falconer,32
9137,Dirk Blocker,26
9138,Greg Cohen,27
9139,Huey Lewis,22
9140,Jarrett Lennon,33
9141,Jay Della Valle,29
9142,Lori Singer,19
9143,Natalie Strong,35
9144,Susie Cusack,28
9145,Terry Adams,23
9146,Tom Waits,15
9147,Zane Cassidy,40
9148,Alaina Mobley,36
9149,Alyssa Austin,6
9150,Boyce Holleman,17
9151,Callie Mobley,37
9152,Carolyn McCormick,20
9153,Dan Chandler,12
9154,Dianne Crittenden,32
9155,Ed Grady,14
9156,Elizabeth Evans,38
9157,Janell McLeod,21
9158,Jon Kohler,35
9159,Michael Des Barres,9
9160,Muriel Moore,22
9161,Scott Higgs,16
9162,Stephanie Astalos Jones,18
9163,Suzanne Stewart,27
9164,Terry Loughlin,19
9165,Tim Ware,31
9166,Tom Even,13
9167,Victoria Evans,39
9168,Hiroshi Abe,4
9169,Leo Morimoto,2
9170,Naoki Tanaka,3
9171,Yui Ichikawa,1
9172,Adele Chatfield-Taylor,41
9173,Ann McDonough,23
9174,Anthony Michael Hall,8
9175,Catherine Kellner,13
9176,David Tice,37
9177,Frank O'Brien,25
9178,Jeffrey Abrams,31
9179,J.J. Abrams,45
9180,John Rowe,35
9181,Jose Rabelo,43
9182,Kitty Carlisle Hart,33
9183,Lou Milione,42
9184,Maeve McGuire,24
9185,Maggie Burke,15
9186,Margaret Eginton,19
9187,Margaret Thomson,36
9188,Nancy Duerr,18
9189,Peter Duchin,17
9190,Richmond Hoxie,20
9191,Robert Trumbull,34
9192,Sam Stoneburner,29
9193,Matt Smith,38
9194,Calvin Trillin,36
9195,Donald J Lee Jr,37
9196,Frances Conroy,15
9197,Hannah Cox,30
9198,Jeff Mazzola,34
9199,John Boylan,29
9200,Julie Janney,31
9201,Le Chance DuRand,16
9202,Rich Hawkins,32
9203,Victor Morris,21
9204,Amanda Foreman,7
9205,Anne Betancourt,13
9206,Cliff Fleming,20
9207,Frantz Turner,32
9208,Mark Bramhall,31
9209,Marnette Patterson,36
9210,Matthew Faison,19
9211,Mik Scriba,29
9212,Nicole Chamberlain,16
9213,Nina Foch,9
9214,Patricia Allison,11
9215,Radu Gavor,21
9216,Robert Miano,26
9217,Robin Groves,22
9218,Sid McCoy,24
9219,Tom Berenger,3
9220,Tony Peck,37
9221,Victor Brandt,14
9222,Wendy Cutler,30
9223,Andrew Lewarne,6
9224,Cicciolina,5
9225,Doug Baggot,8
9226,Ilona Staller,4
9227,Janet Bailey,9
9228,Kyra Harper,10
9229,Lisa Howard,11
9230,Lynne Deragon,12
9231,Mackenzie Gray,13
9232,Michael St. Gerard,1
9233,Peter Outerbridge,14
9234,Ron Lea,15
9235,Tim Lee,16
9236,Cindy Pickett,2
9237,Lane Smith,3
9238,Tiffani Thiessen,7
9239,John Taylor,34
9240,Bob Sarlatte,32
9241,Cintra Wilson,27
9242,Cynthia Frost,14
9243,Fred Ornstein,22
9244,Glenn Vernon,26
9245,Luenell,36
9246,Matt Doherty,9
9247,Megan Dodds,37
9248,Michael G. Hagerty,17
9249,Mike Myers,19
9250,Paul Sanchez,25
9251,Robert Black,11
9252,Robert Nichols,21
9253,Wanda McCaddon,30
9254,Andre Braugher,9
9255,Andrea Martin,15
9256,Andrew May,19
9257,Bob Gould,18
9258,Bruce Kirkpatrick,20
9259,Ed Hooks,13
9260,Edward Gero,11
9261,Erik Jensen,25
9262,Gareth Williams,23
9263,Julianna McCarthy,27
9264,Lawrence Mandley,24
9265,Michael Canavan,22
9266,Robert Pastorelli,6
9267,Tom Atkins,10
9268,Alex Descas,2
9269,Christophe Aquillon,9
9270,Christopher Aquilon,6
9271,Haluk Bilginer,8
9272,Lucia Bosé,3
9273,Marie Gillain,1
9274,Pelin Batu,10
9275,Serra Yilmaz,11
9276,Serra Yuilmaz,7
9277,Sylvia Harman,1
9278,Francesca P. Roberts,1
9279,Desiree Marie Velez,1
9280,Andrea Powell,1
9281,Dana Kaminski,1
9282,Gianni Russo,1
9283,Mojo Nixon,1
9284,George Fisher,16
9285,Jacqui Dickerson,9
9286,Jodi Rothfield,15
9287,Kathie Ryan,14
9288,Kevin Harris,11
9289,Rutger Hauer,2
9290,Cathryn de Prume,8
9291,Hans Howes,6
9292,Michael Gaughan,13
9293,Nastassja Kinski,2
9294,Terry Finn,12
9295,Tim Lounibos,18
9296,David Hughes,23
9297,Carlo Rota,5
9298,Colm Feore,1
9299,David Clement,17
9300,David Young,22
9301,Derek Keurvorst,25
9302,Dick Callahan,14
9303,Frank Canino,15
9304,Gale Garnett,2
9305,Guy Thauvette,12
9306,Ian D. Clark,16
9307,James Kidnie,11
9308,John Dolan,8
9309,Joshua Greenblatt,26
9310,Kate Hennig,24
9311,Maia Filar,9
9312,Marie-Josée Gauthier,10
9313,Megan Smith,19
9314,Peter Millard,6
9315,Sean Ryan,27
9316,Duran Duran,11
9317,Ed Mitchell,10
9318,Joanne Baron,8
9319,Mark Arnold,6
9320,Michele Matheson,7
9321,Robyn Ray,9
9322,Danny Elfman,1
9323,Bruno Thost,15
9324,Herbert Fux,12
9325,Jeremy Zimmerman,18
9326,Paul McGann,9
9327,Grant James,33
9328,Buck Taylor,15
9329,Charles Schneider,29
9330,Christopher Mitchum,24
9331,Dana Wheeler-Nicholson,13
9332,Don Collier,22
9333,Frank Stallone,32
9334,Gary Clark,21
9335,Harry Carey Jr.,16
9336,Hugh O'Brian,26
9337,Jason Priestley,10
9338,Joanna Pacula,27
9339,John Philbin,28
9340,John Corbett,23
9341,Lisa Collins,40
9342,Michael Biehn,3
9343,Pat Brady,37
9344,Pedro Armendariz Jr.,17
9345,Peter Sherayko,30
9346,Sam Elliott,7
9347,Shane McCabe,34
9348,Terry O'Quinn,8
9349,Tomas Arana,19
9350,WBBrown II,1
9351,Amy Carlson,1
9352,Kirk Acevedo,1
9353,Patrick John Hurley,25
9354,Said Faraj,21
9355,Peter Sellers,1
9356,Frank Berry,10
9357,Glenn Beck,11
9358,Gordon Tanner,13
9359,Hal Galili,18
9360,Jack Creley,9
9361,John McCarthy,17
9362,Keenan Wynn,4
9363,Laurence Herder,16
9364,Paul Tamarin,19
9365,Peter Bull,6
9366,Robert Vincent O'Neil,14
9367,Roy Stephens,15
9368,Slim Pickens,5
9369,Sterling Hayden,3
9370,Tracy Reed,8
9371,ad Pixote,20
9372,Alexis Kirschner,12
9373,B.J. Ward,17
9374,Brandon McKay,15
9375,Ed Gilbert,9
9376,George Hearn,11
9377,Jessica Kirschner,13
9378,Leonard Nimoy,7
9379,Robert Picardo,16
9380,Adan Jodorowsky,7
9381,Alex Nahon,8
9382,Alexia Landeau,6
9383,Chick Ortega,10
9384,Daniel Brühl,3
9385,Ludovic Berthillot,9
9386,Marie Pillet,4
9387,Veronica Moreno,11
9388,Ariana Lamon-Anderson,6
9389,Gary Taylor,9
9390,Jennifer Warren,8
9391,Michael MacRae,7
9392,Paul Hostetler,10
9393,Richard Sanders,5
9394,Robert Buckley,10
9395,Adriana DeMeo,6
9396,Al Santos,5
9397,Andy Fischer-Price,11
9398,Cyia Batten,15
9399,Gloria Votsis,3
9400,Hal B. Klein,13
9401,Jackson Bond,12
9402,J.C. Chasez,17
9403,JC Chasez,16
9404,Leighton Meester,7
9405,Maitland McConnell,14
9406,Nestor Carbonell,8
9407,Paul Wesley,1
9408,Torrey DeVitto,9
9409,Angela Pietropinto,4
9410,Bill Buell,5
9411,Brendan Sexton III,6
9412,Christina Brucato,15
9413,Daria Kalinina,2
9414,Heather Matarazzo,1
9415,Herbie Duarte,14
9416,Siri Howard,16
9417,Stacey Moseley,9
9418,Telly Pontidis,13
9419,Victoria Davis,11
9420,Will Lyman,7
9421,André Chaumeau,13
9422,Anne Marie Pisani,19
9423,Annick Alane,11
9424,Anny Duperey,10
9425,Delphine Quentin,20
9426,Fred Personne,17
9427,Frederique Ruchaud,21
9428,Georges Staquet,22
9429,Gérard Croce,12
9430,Jacques Dacqmine,9
9431,Jean Carmet,3
9432,Jean Roger Milo,25
9433,Jean-Pierre Bisson,7
9434,Jean-Roger Milo,5
9435,Jenny Clève,14
9436,Judith Henry,4
9437,Laurent Terzieff,6
9438,Miou Miou,23
9439,Miou-Miou,2
9440,Renaud Danner,24
9441,Yolande Moreau,16
9442,Ha Jeong-woo#73694,17
9443,Kim Yoon-seok,1
9444,Cho Deuk-je,15
9445,Choi Jung-Woo,6
9446,Jung-woo Ha,2
9447,Ha Sung-kwang,14
9448,Hong jae-sung,16
9449,Hyo-ju Park,8
9450,In-gi Jeong,5
9451,In-gi Jung,18
9452,Kim Sun-Young,12
9453,Koo Bon-Wong,9
9454,Min Kyung-Jin,7
9455,Oh Woo-jung,10
9456,Seo Yeong-heui,3
9457,Yeong-hie Seo,19
9458,Yo-sep Song,13
9459,Yoo Ji-yeon,11
9460,Yoo-jung Kim,4
9461,Yun-seok Kim,20
9462,Claudio Brook,3
9463,Daniel Jiménez Cacho,6
9464,Federico Luppi,1
9465,Francisco Sanchez,13
9466,Jorge Martinez De Hoyos,11
9467,Laurencio Cordero,12
9468,Luis de Icaza,10
9469,Tamara Shanath,5
9470,Chris Noth,19
9471,David Johansen,20
9472,Jill Clayburgh,4
9473,Judy Henderson,15
9474,Lisa Gay Hamilton,21
9475,Ralph Macchio,3
9476,Alex Casanovas,4
9477,Anabel Alonso,6
9478,Bibiana Fernandez,12
9479,Blanca Li,11
9480,Charo Lopez,9
9481,Jesus Bonilla,7
9482,Karra Elejalde,8
9483,Manuel Bandera,10
9484,Veronica Forque,1
9485,Akbar Kurtha,9
9486,Amer Chadha-Patel,2
9487,Ash Verez,21
9488,Becky Marling,32
9489,Bharti Patel,17
9490,Buddy Uzzaman,33
9491,Chila Burman,30
9492,David Tse,37
9493,Dean Gatiss,13
9494,Fraser James,11
9495,Gurdial Sira,36
9496,Hugo Speer,18
9497,James Harkishin,3
9498,Jimmi Harkishin,40
9499,Jonathan Cohen,27
9500,Judith David,19
9501,Karen Montero,20
9502,Kim Vithana,39
9503,Lalita Ahmed,8
9504,Lolita Ahmed,41
9505,Mark Mayhem,29
9506,Martin Greenwood,15
9507,Matt Young,31
9508,Mo Sesay,5
9509,Neera Sharma,24
9510,Nisha Nayar,38
9511,N.J. Willow,23
9512,Phil Croft,25
9513,Raymond Wallbank,26
9514,Renu Kochar,4
9515,Rudolph Walker,34
9516,Sarita Khajuria,1
9517,Shad Ali,22
9518,Shaheen Khan,10
9519,Shireen Shah,16
9520,Souad Faress,7
9521,Steve Burgland,28
9522,Surendra Kochar,6
9523,Tanveer Ghani,35
9524,Zohra Segal,14
9525,Patrick Wright,32
9526,Luke Edwards,1
9527,Allan Wasserman,29
9528,Ashley Crow,4
9529,Charlie Owens,33
9530,Daniel Smith,35
9531,Dave Magadan,22
9532,David Arnott,30
9533,Gary Groomes,19
9534,Jodie Fisher,17
9535,Joey Johnson,21
9536,John Ashton,3
9537,John Gordon,31
9538,Jonathan Silverman,9
9539,Mark McGann,23
9540,Miles Feulner,8
9541,Peter Syvertsen,28
9542,Randy Johnson,38
9543,Ryan Anderson,13
9544,Tim Raines,27
9545,Wolfgang Bodison,11
9546,Axel Duberg,5
9547,Basia Frydman,17
9548,Basia Fydman,18
9549,Ernst Gunther,6
9550,Ernst-Hugo Järegård,2
9551,Heinz Hopf,7
9552,Ing-Marie Carlsson,4
9553,Jesper Salén,15
9554,Kalle Stridbeck,10
9555,Margret Weivers,14
9556,Niclas Olund,19
9557,Peter Viitanen,11
9558,Roland Hedlund,12
9559,Rolf Lassgård,13
9560,Stellan Skargard,20
9561,Stellan Skarsgaard,16
9562,Stellan Skarsgård,1
9563,Tomas Norström,9
9564,Tommy Johnsson,8
9565,Anastasia Mulrooney,4
9566,Andrew Lancel,3
9567,Angela Walsh,10
9568,Ann Rye,9
9569,Martin Wenner,11
9570,Michael Raeburn,12
9571,Paul Codman,13
9572,Sian Thomas,6
9573,Thora Hird,5
9574,Sam Harris,16
9575,Rick Johnson,3
9576,Anthony Herrera,9
9577,Charlotte Ross,4
9578,Chris Wilkinson,13
9579,Cliff McMullen,12
9580,David Long,15
9581,Hinton Battle,8
9582,Jack Coleman,6
9583,Jon Hendricks,11
9584,Michael Reilly Burke,17
9585,Ruth Williamson,18
9586,Ciro Esposito,2
9587,Ester Carloni,8
9588,Esterina Carloni,7
9589,Gigio Morra,4
9590,Isa Danieli,3
9591,Paolo Bonacelli,6
9592,Paolo Villaggio,1
9593,Archer Martin,9
9594,Benjamin Hendrickson,3
9595,Carla Gallo,4
9596,Dean Silvers,7
9597,Elizabeth Newett,10
9598,Josh Phillip Weinstein,8
9599,Judette Jones,6
9600,Liberty Jean,11
9601,Matthew Puckett,5
9602,Ross Elliot Bagley,6
9603,Blake Jeremy Collins,8
9604,Blake McIver Ewing,9
9605,Brittany Ashton Holmes,3
9606,Gary Johnson,27
9607,George Wendt,22
9608,Heather Karasek,13
9609,John Wesley,23
9610,Jordan Warkol,10
9611,Petey,14
9612,Ross Bagley,28
9613,Sam Saletta,7
9614,Travis Tedford,1
9615,Zachary Mabry,5
9616,Gary Jones,20
9617,Aidan Pendleton,4
9618,Andre,17
9619,Annette O'Toole,12
9620,Jay Brazeau,9
9621,Joshua Jackson,7
9622,Joy Coghill,14
9623,Ric Reid,16
9624,Shane Meier,5
9625,Teryl Rothery,19
9626,Tory the Sea Lion,8
9627,Angelo Infanti,8
9628,Carlo Cecchi,3
9629,Claudio Spadaro,9
9630,Francesco Siciliano,12
9631,Giovanni Alamia,13
9632,Guia Jelo,11
9633,Lorenza Indovina,14
9634,Ricky Memphis,4
9635,Ugo Conti,6
9636,John Wells,9
9637,Annabel Brooks,13
9638,Arkie Whiteley,12
9639,Barbara Keogh,17
9640,David Glover,15
9641,David Sibley,26
9642,Dougray Scott,28
9643,Edward Tudor-Pole,21
9644,Jacqueline Tong,23
9645,Jacqueline Pearce,8
9646,Kate Ashfield,29
9647,Murray Melvin,19
9648,Phoebe Cates,1
9649,Rachel Fielding,14
9650,Steven Mackintosh,18
9651,Stromboli,22
9652,Wendy Hughes,3
9653,Jay Presson Allen,10
9654,Antonio Fargas,3
9655,Armistead Maupin,28
9656,Arthur Laurents,15
9657,Barry Sandler (II),19
9658,Daniel Melnick,16
9659,Farley Granger,5
9660,Harry Hamlin,6
9661,Jan Oxenberg,18
9662,John Schlesinger,20
9663,Joseph Breen,24
9664,Mart Crowley,11
9665,Paul Rudnick,23
9666,Richard Dyer,26
9667,Ron Nyswaner,17
9668,Shirley MacLaine,7
9669,Stewart Stern,27
9670,Susie Bright,25
9671,Berthe Bagoe,6
9672,Eloise Rauth,7
9673,Jany Holt,8
9674,Julie Mauduech,1
9675,Marc Berman,10
9676,Rywka Wajsbrot,11
9677,Tadek Lokcinski,12
9678,Alexandre Rockwell,6
9679,Antonio Neiwiller,3
9680,Antonio Petrocelli,11
9681,Carlo Mazzacurati,4
9682,Claudia Della Seta,15
9683,Conchita Airoldi,7
9684,Giaovanna Bozzolo,16
9685,Giovanna Bozzolo,17
9686,Giulio Base,12
9687,Guillio Base,18
9688,Italo Spinelli,19
9689,Marco Paolini,8
9690,Moni Ovadia,14
9691,Nanni Moretti,1
9692,Raffaella Lebboroni,20
9693,Renato Carpentieri,2
9694,Roberto Nobile,9
9695,Sebastiano Nardone,10
9696,Umberto Contarello,13
9697,Archie Hahn III,13
9698,Arnold Turner,41
9699,Barry Williams,29
9700,Beverly Archer,34
9701,Christine Taylor,42
9702,Christopher Daniel Barnes,6
9703,David Leisure,18
9704,Davy Jones,15
9705,Eve Plumb,22
9706,Henriette Mantel,5
9707,James Avery,8
9708,Jean Smart,4
9709,Jennifer Elise Cox,37
9710,Julie Payne,21
9711,Lisa Sutton,32
9712,Maureen McCormick,19
9713,Micky Dolenz,11
9714,Mike Lookinland,33
9715,Paul Sutera,27
9716,Peter Tork,28
9717,R.D. Robb,25
9718,Robert Rothwell,26
9719,Selma Archerd,7
9720,Shane Conrad,9
9721,Shelley Long,1
9722,Jim Ryan,43
9723,Alan Wilder,53
9724,Angela Goethals,26
9725,Anna Slotky,47
9726,Billie Bird,11
9727,Clarke P.Devereux,21
9728,Daiana Campeanu,14
9729,Dan Charles Zulcoski,56
9730,Devin Ratray,42
9731,Dianne B. Shaw,45
9732,Eddie Korosa,31
9733,Edward Bruzan,12
9734,Frank R. Cernugel,15
9735,Hillary Wolf,55
9736,Jean-Claude Sciore,44
9737,Jedediah Cohen,16
9738,Jeffrey Wiseman,54
9739,Jim Ortlieb,38
9740,Kate Lang Johnson,30
9741,Keegan Connor Tracy,18
9742,Kristen Minter,35
9743,Leo Perion,40
9744,Lynn Mansbach,33
9745,Michael C. Maronna,34
9746,Michael Guido,27
9747,Michael Hansen,29
9748,Monica Devereux,57
9749,Peter Pantaleo,39
9750,Ralph Foody,25
9751,Ray Toler,50
9752,Richard J. Firfer,24
9753,Robert Okrzesik,37
9754,Sandra Macat,32
9755,Senta Moses,36
9756,Terrie Snell,49
9757,Victor Cole,17
9758,Vince Waidzulis,51
9759,Armelia McQueen,8
9760,Derek Thompson,20
9761,Faye Brenner,24
9762,Gail Boggs,7
9763,J. Christopher Sullivan,19
9764,John Hugh,30
9765,Laura Drake,26
9766,Macka Foley,14
9767,Mike Jittlov,22
9768,Minnie Lindsay,28
9769,Stanley Lawrence,27
9770,Thom Curley,25
9771,Vivian Bonnell,9
9772,William Cort,29
9773,Bruce Adler,1
9774,Brad Kane,1
9775,Charles Adler,1
9776,Douglas Seale,1
9777,Jonathan Freeman,1
9778,Lea Salonga,1
9779,Linda Larkin,1
9780,Philip L. Clarke,1
9781,Scott Weinger,1
9782,Abdul Salaam El Razaac,20
9783,Casey Chavez,15
9784,Charles Robert Brown,14
9785,Charles Tamburro,43
9786,Colin Patrick Lynch,31
9787,Dalton Abbott,10
9788,Dan Stanton,41
9789,Danny Cooksey,16
9790,DeVaughn Walter Nixon,34
9791,Diane Rodriguez,38
9792,Don Lake,27
9793,Don Stanton,42
9794,Ennalls Berl,12
9795,Gerard G. Williams,46
9796,Gwenda Deacon,18
9797,J. Rob Jordan,24
9798,Jared Lounsberry,30
9799,Ken Gibbel,23
9800,Leslie Hamilton Gaerren,22
9801,Linda Hamilton,2
9802,Lisa Brinegar,13
9803,Michael Edwards,19
9804,Nikki Cox,17
9805,Noel Evangelisti,21
9806,Pat Kouri,26
9807,Pete Schrum,39
9808,Peter Kent,25
9809,Richard Vidan,44
9810,Robert Winley,47
9811,S. Epatha Merkerson,7
9812,Shane Wilder,45
9813,Tom McDonald,32
9814,Van Ling,29
9815,James Mitchell,47
9816,Annie Costner,22
9817,Bill W. Curry,23
9818,Billy Burton,15
9819,Buffalo Child,19
9820,Carter Hanner,31
9821,Clayton Big Eagle,14
9822,Conor Duffy,26
9823,David J. Fuller,28
9824,Donald Hotton,34
9825,Doris Leader Charge,17
9826,Elise Daniel,25
9827,Floyd 'Red Crow' Westerma...,5
9828,Frank P. Costanza,21
9829,Jason R. Lone Hill,36
9830,Jimmy Herman,10
9831,John Tail,44
9832,Kent Hays,32
9833,Maretta Big Crow,13
9834,Marvin Holy,33
9835,Michael Spears,42
9836,Nathan Lee Chasing His Ho...,11
9837,Nick Thompson,49
9838,Otakuye Conroy,20
9839,Percy White Plume,40
9840,Raymond Newholy,37
9841,Redwing Ted Nez,38
9842,Richard Leader Charge,18
9843,R.L. Curtin,24
9844,Robert Goldman,29
9845,Ryan White Bull,45
9846,Tantoo Cardinal,6
9847,Tom Everett,27
9848,Phil Morris,1
9849,Frank Di Paolo,1
9850,Ronald E. House,1
9851,Robert Werham,1
9852,Brant von Hoffman,1
9853,Charles Kahlenberg,1
9854,Ed Berke,1
9855,Lisa Stahl,1
9856,Lisa Comshaw,1
9857,Richard Norton,1
9858,Roddy Piper,1
9859,Alan Napier,7
9860,Burt Ward,2
9861,Cesar Romero,4
9862,Dick Crockett,14
9863,Frank Gorshin,6
9864,George Sawava,15
9865,Gil Perkins,13
9866,Lee Meriwether,3
9867,Madge Blake,10
9868,Milton Frome,12
9869,Neil Hamilton,8
9870,Reginald Denny,11
9871,Stafford Repp,9
9872,Bill Miller,56
9873,Cynthia Ettinger,24
9874,Frank Seals Jr.,39
9875,George A. Romero,10
9876,"George ""Red"" Schwartz",38
9877,Jeffrie Lane,30
9878,Jim Dratfield,22
9879,Josh Broder,18
9880,Lamont Arnold,12
9881,Lawrence A. Bonney,15
9882,Leib Lensky,32
9883,Masha Skorobogatov,40
9884,Pat McNamara,51
9885,Rebecca Saxon,37
9886,Scott Glenn,3
9887,Stanton-Miranda,49
9888,Steve Wyatt,45
9889,Claudio Abbado,1
9890,Yevgeny Kissin,3
9891,Albert Tavares,22
9892,Alec Murphy,18
9893,Alvin Epstein,16
9894,Angela Lansbury,5
9895,Bradley Michael Pierce,10
9896,Brian Cummings,15
9897,Hal Smith,20
9898,Jesse Corti,8
9899,Kimmy Robertson,12
9900,Mary Kay Bergman,13
9901,Paige O'Hara,2
9902,Rex Everhart,9
9903,Richard White,6
9904,Robby Benson,3
9905,Tony Jay,17
9906,Charles Judels,8
9907,Christian Rub,3
9908,Cliff Edwards,2
9909,Dick Jones,1
9910,Dickie Jones,10
9911,Don Brodie,6
9912,Evelyn Venable,9
9913,Frankie Darro,7
9914,Walter Catlett,4
9915,Alex Hyde-White,7
9916,Alex Staltler,62
9917,Amzie Strickland,20
9918,Barbara Knox,70
9919,Bill Applebaum,23
9920,Bruce Eckstut,37
9921,Calvin Remsberg,59
9922,Carol Williard,66
9923,Cheri Caspari,35
9924,Daniel Bardol,26
9925,Don Feldstein,40
9926,Douglas Stitzel,63
9927,Elinor Donahue,11
9928,Gary Greene,43
9929,Harvey Keenan,46
9930,James Patrick Dunne,36
9931,Jason Randal,68
9932,Jeff Michalski,51
9933,John David Carson,34
9934,Karin Calabro,32
9935,Kathi Marshall,49
9936,Laurelle Brooks,30
9937,Lloyd Nelson,54
9938,Mariann Aalda,21
9939,Marty Nadler,53
9940,Michael Bryan French,41
9941,Minda Burr,31
9942,Nancy Locke,19
9943,Norman Large,48
9944,Patrick D. Stuart,64
9945,Patrick Richwood,9
9946,R. Darrell Hunter,15
9947,Ralph Bellamy,3
9948,R.C. Everbeck,39
9949,Reed Anthony,22
9950,Rhonda Hansome,44
9951,Scott A. Marshall,50
9952,Shane Ross,61
9953,Stacy Keach Sr.,17
9954,Tracy Bjork,28
9955,Valorie Armstrong,24
9956,William Gallo,12
9957,Agnès Soral,1
9958,Alexandr Zalivalov,13
9959,Andrei Urgant,6
9960,Kira Krejlis-Petrova,15
9961,Kira Kreylis-Petrova,5
9962,Natalya Ipatova,7
9963,Nina Usatova,4
9964,Sergei Dontsov,2
9965,Tamara Timofeeva,10
9966,Victor Mikhailov,14
9967,Viktor Gogolev,9
9968,Viktor Mikhailov,3
9969,Vladimir Kalish,12
9970,Yelena Drapeko,8
9971,Zhan Vopper,11
9972,Ben Johnson,7
9973,Albert Dekker,11
9974,Alfonso Arau,23
9975,Aurora Clavel,27
9976,Bill Hart,24
9977,Chano Urueta,25
9978,Edmond O'Brien,4
9979,Elsa Cardenas,16
9980,Emilio Fernandez,8
9981,Enrique Lucero,20
9982,Ernest Borgnine,2
9983,Fernando Wagner,26
9984,Jorge Russek,22
9985,Margarito Luna,21
9986,Paul Harper,19
9987,Pedro Galvan,18
9988,Rayford Barnes,15
9989,Rene Dupeyron,17
9990,Robert Ryan,3
9991,Sonia Amelio,14
9992,Strother Martin,9
9993,Warren Oates,5
9994,Ann Wedgeworth,9
9995,Jace Alexander,5
9996,Jack Nance,8
9997,Peter Fonda,6
9998,Tammy Le Blanc,10
9999,Art Blakey,1
10000,Art Farmer,4
10001,Buck Clayton,3
10002,Cab Calloway,2
10003,Charles Mingus,11
10004,Count Basie,8
10005,Dizzy Gillespie,9
10006,Ernie Wilkins,14
10007,Gerry Mulligan,7
10008,Hank Jones,18
10009,"Hezekiah Leroy Gordon ""St...",16
10010,Johnny Griffin,19
10011,Jonah Jones,17
10012,Marian McPartland,15
10013,Milt Hinton,5
10014,Mona Hinton,6
10015,Quincy Jones,10
10016,Sonny Rollins,13
10017,Thelonious Monk,12
10018,Brad Hall,15
10019,Brian Frank,23
10020,Danny Masterson,34
10021,Dean Williams,21
10022,Dennis Bowen,22
10023,Donald Bishop,30
10024,Ed Flanders,14
10025,James Arone,7
10026,Johnny Whitworth,28
10027,Juney Smith,32
10028,Michael Spound,24
10029,Mina Kolb,25
