movieID,country,state,location
11911,USA,California,Beverly Hills
11912,USA,California,Los Angeles
11913,USA,California,Los Angeles
11914,USA,California,Los Angeles
11915,USA,California,Los Angeles
11916,USA,California,Los Angeles
11917,USA,California,Los Angeles
11918,USA,California,West Hollywood
11919,USA,California,Alameda
11920,USA,California,Oakland
11921,USA,California,Piedmont
11922,USA,California,San Francisco
11923,USA,California,San Jose
11924,USA,California,Treasure Island
11925,USA,California,Woodside
11926,USA,Montana,Blackfeet Indian Reservation
11927,USA,Montana,Glacier National Park
11928,USA,New York,Niagara Falls
11929,Venezuela,Estado Bolívar,Canaima National Park
11930,USA,Colorado,Colorado Springs
11931,USA,Colorado,Denver
11932,UK,England,Buckinghamshire
11933,UK,Scotland,Edinburgh
11934,UK,Scotland,Edinburgh
11935,UK,Scotland,Edinburgh
11936,UK,Scotland,Edinburgh
11937,UK,Scotland,Edinburgh
11938,UK,Scotland,Edinburgh
11939,UK,Scotland,Edinburgh
11940,UK,Scotland,Edinburgh
11941,UK,Scotland,Edinburgh
11942,UK,Scotland,Edinburgh
11943,USA,New York,New York City
11944,USA,New York,New York City
11945,USA,New York,New York City
11946,USA,New York,New York City
11947,USA,New York,New York City
11948,USA,New York,New York City
11949,USA,New York,New York City
11950,USA,New York,New York City
11951,France,Seine-et-Marne,Vaux-le-Vicomte
11952,UK,England,Oxfordshire
11953,UK,England,Surrey
11954,USA,California,Old Agoura
11955,USA,California,Universal City
11956,USA,California,Universal City
11957,USA,Georgia,Alto
11958,USA,Georgia,Bostwick
11959,USA,Georgia,Covington
11960,USA,Georgia,Eatonton
11961,USA,Georgia,Gainesville
11962,USA,Georgia,Monticello
11963,USA,,
11964,USA,Tennessee,
11965,USA,Tennessee,Nashville
11966,USA,Tennessee,Nashville
11967,USA,Tennessee,Nashville
11968,USA,Tennessee,Nashville
11969,USA,Tennessee,Nashville
11970,,,
11971,USA,District of Columbia,Washington
11972,USA,Florida,Miami
11973,Canada,Ontario,Toronto
11974,USA,New York,New York City
11975,USA,Michigan,Detroit
11976,USA,Minnesota,Coon Rapids
11977,USA,Minnesota,Minneapolis
11978,USA,Minnesota,Minneapolis
11979,USA,Minnesota,Minneapolis
11980,USA,Minnesota,Minneapolis
11981,USA,Minnesota,New Hope
11982,USA,Minnesota,South Bloomington
11983,USA,Minnesota,St. Cloud
11984,USA,Minnesota,St. Paul
11985,USA,Minnesota,St. Paul
11986,USA,District of Columbia,Washington
11987,USA,New Mexico,Magdalena
11988,USA,New Mexico,Socorro
11989,Canada,New Brunswick,Beaver Harbour
11990,Canada,New Brunswick,Rothesay
11991,Canada,New Brunswick,Saint John
11992,Canada,New Brunswick,Saint John
11993,UK,England,London
11994,UK,England,London
11995,UK,England,London
11996,UK,England,London
11997,UK,England,London
11998,UK,England,London
11999,UK,England,London
12000,UK,England,London
12001,UK,England,London
12002,UK,England,London
12003,UK,England,London
12004,UK,England,London
12005,UK,England,London
12006,UK,England,London
12007,UK,England,London
12008,UK,England,London
12009,UK,England,London
12010,UK,England,London
12011,UK,England,London
12012,UK,England,London
12013,UK,England,Surrey
12014,USA,Delaware,New Castle
12015,USA,Maryland,Fair Hill
12016,USA,Pennsylvania,Lancaster
12017,USA,Pennsylvania,Philadelphia
12018,USA,Pennsylvania,Philadelphia
12019,Canada,Ontario,
12020,Canada,Ontario,Brampton
12021,Canada,Ontario,Lake Ontario
12022,Canada,Ontario,Niagara Falls
12023,Canada,Ontario,Niagara Falls
12024,Canada,Ontario,Oshawa
12025,Canada,Ontario,Pickering
12026,Canada,Ontario,Toronto
12027,Canada,Ontario,Toronto
12028,Canada,Ontario,Toronto
12029,Canada,Ontario,Toronto
12030,Canada,Ontario,Toronto
12031,Canada,Ontario,Toronto
12032,Canada,Ontario,Toronto
12033,Canada,Ontario,Toronto
12034,Canada,Ontario,Toronto
12035,USA,California,Los Angeles
12036,USA,Washington,Friday Harbor
12037,USA,Washington,San Juan Islands
12038,USA,Washington,Whidbey Island
12039,USA,Washington,Whidbey Island
12040,USA,California,Palmdale
12041,USA,New Jersey,
12042,USA,Illinois,West Chicago
12043,USA,Illinois,Westmont
12044,USA,Michigan,Berrien Springs
12045,USA,California,
12046,USA,California,Alhambra
12047,USA,California,Altadena
12048,USA,California,Altadena
12049,USA,California,Los Angeles
12050,USA,California,Los Angeles
12051,USA,California,Burbank
12052,USA,California,Calabasas
12053,USA,California,Glendale
12054,USA,California,Los Angeles
12055,USA,California,Malibu
12056,USA,California,Pasadena
12057,USA,California,Sacramento
12058,USA,California,Santa Clarita
12059,USA,California,Universal City
12060,USA,California,Valencia
12061,USA,California,Burbank
12062,USA,California,Burbank
12063,USA,California,Burbank
12064,USA,California,Burbank
12065,USA,California,Burbank
12066,USA,California,Burbank
12067,Czech Republic,Prague,
12068,Germany,Berlin,
12069,Germany,Berlin,Masurenallee
12070,Germany,Berlin,Stauffenbergstrasse
12071,Germany,Brandenburg,Klein Köris
12072,Germany,Brandenburg,Potsdam
12073,Germany,Brandenburg,Potsdam
12074,USA,California,Lucerne Valley
12075,USA,California,Mojave Desert
12076,USA,California,Pasadena
12077,USA,California,San Bernardino Mountains
12078,USA,California,San Bernardino National Forest
12079,Italy,Tuscany,Arezzo
12080,Italy,Tuscany,Arezzo
12081,Italy,Tuscany,Arezzo
12082,Italy,Umbria,Terni
12083,Italy,Umbria,Terni
12084,USA,California,Los Angeles
12085,USA,California,Los Angeles
12086,Jamaica,Port Antonio,
12087,USA,New York,Bronxville
12088,France,Paris,
12089,France,Paris,Paris 1
12090,France,Paris,Paris 1
12091,France,Paris,Paris 9
12092,UK,England,Buckinghamshire
12093,UK,England,Buckinghamshire
12094,UK,England,London
12095,UK,England,London
12096,UK,England,London
12097,UK,England,Surrey
12098,UK,England,Surrey
12099,USA,California,San Francisco
12100,USA,California,San Francisco
12101,USA,California,San Francisco
12102,USA,California,San Francisco
12103,USA,California,San Francisco
12104,USA,Louisiana,
12105,USA,Louisiana,Destrehan
12106,USA,Louisiana,New Orleans
12107,USA,Louisiana,New Orleans
12108,USA,Louisiana,Shreveport
12109,USA,Louisiana,Vacherie
12110,USA,Louisiana,Vacherie
12111,USA,California,Los Angeles
12112,USA,California,Los Angeles
12113,USA,Texas,Longview
12114,USA,California,Los Angeles
12115,USA,New York,New York City
12116,Jamaica,,
12117,USA,Nebraska,Omaha
12118,USA,New Jersey,Jersey City
12119,USA,New Jersey,South Orange
12120,USA,New York,New York City
12121,Canada,British Columbia,Vancouver
12122,USA,California,Los Angeles
12123,USA,California,Pasadena
12124,USA,California,Los Angeles
12125,USA,California,San Bernardino County
12126,USA,New York,New York City
12127,USA,New York,New York City
12128,USA,New York,New York City
12129,USA,New York,New York City
12130,USA,Florida,DeLand
12131,USA,Florida,DeLand
12132,USA,Florida,Lakeland
12133,USA,Florida,Orlando
12134,USA,Florida,Orlando
12135,USA,Florida,St. Cloud
12136,USA,Louisiana,
12137,Australia,Harrisburg,
12138,New Zealand,Auckland,
12139,UK,England,County Durham
12140,UK,England,County Durham
12141,UK,England,Derbyshire
12142,UK,England,Kent
12143,UK,England,London
12144,UK,England,North Yorkshire
12145,UK,England,North Yorkshire
12146,UK,England,Northumberland
12147,UK,England,Northumberland
12148,UK,England,Northumberland
12149,UK,England,Greater Manchester
12150,UK,England,London
12151,UK,England,London
12152,Mexico,Gold Coast,
12153,Mexico,Jalisco,Costa Careyes
12154,Mexico,Jalisco,Costa Careyes
12155,Mexico,Jalisco,El Tamarindo
12156,USA,California,Culver City
12157,USA,California,Los Angeles
12158,USA,California,Los Angeles
12159,USA,California,Los Angeles
12160,USA,California,Los Angeles
12161,USA,California,Los Angeles
12162,Canada,Alberta,Canmore
12163,Canada,British Columbia,Edgemont Village
12164,Canada,British Columbia,North Vancouver
12165,Canada,British Columbia,Port Coquitlam
12166,Canada,British Columbia,Vancouver
12167,USA,California,Big Bear Lake
12168,USA,California,Cantil
12169,USA,New Jersey,
12170,USA,New Jersey,Teaneck
12171,USA,New York,New York City
12172,USA,New York,New York City
12173,USA,New York,New York City
12174,USA,Rhode Island,
12175,USA,Rhode Island,Warwick
12176,USA,Rhode Island,Warwick
12177,Ireland,,
12178,Ireland,County Wicklow,Bray
12179,Canada,British Columbia,
12180,USA,Minnesota,Jordan
12181,USA,Minnesota,Minneapolis
12182,USA,Minnesota,St. Paul
12183,USA,Alaska,Whittier Branch
12184,USA,Montana,
12185,USA,Arizona,Tucson
12186,USA,Nevada,Las Vegas
12187,USA,Connecticut,Darien
12188,USA,Connecticut,Fairfield County
12189,USA,Connecticut,New Canaan
12190,USA,Connecticut,New Canaan
12191,USA,Connecticut,Norwalk
12192,USA,Connecticut,Norwalk
12193,USA,New Jersey,Bedminster
12194,USA,New Jersey,Newark
12195,USA,New York,New York City
12196,USA,New York,New York City
12197,USA,New York,Yonkers
12198,USA,New York,Yonkers
12199,USA,New Jersey,Hoboken
12200,USA,New Jersey,Oceanport
12201,USA,New York,New York City
12202,USA,New York,New York City
12203,France,Paris,
12204,UK,England,London
12205,USA,California,El Centro
12206,USA,California,Los Angeles
12207,USA,California,San Francisco
12208,USA,New Jersey,Jersey City
12209,USA,New York,New York City
12210,USA,New York,New York City
12211,USA,New York,New York City
12212,USA,New York,New York City
12213,USA,Arizona,Parker
12214,USA,California,Oakland
12215,USA,California,San Francisco
12216,USA,Connecticut,New Haven
12217,USA,Connecticut,New Haven
12218,USA,Connecticut,New Haven
12219,USA,Connecticut,New Haven
12220,USA,Massachusetts,
12221,USA,Massachusetts,Wellesley
12222,USA,Massachusetts,Wellesley
12223,USA,New Jersey,Glen Ridge
12224,USA,New York,New York City
12225,USA,New York,New York City
12226,USA,New York,New York City
12227,USA,New York,New York City
12228,USA,New York,New York City
12229,USA,New York,Putnam Valley
12230,USA,New York,Tarrytown
12231,USA,New York,Yonkers
12232,USA,California,Los Angeles
12233,USA,California,Los Angeles
12234,Italy,Lazio,Rome
12235,Italy,Lazio,Rome
12236,Italy,Lazio,Rome
12237,Italy,Lazio,Rome
12238,Italy,Lazio,Rome
12239,Italy,Lazio,Rome
12240,USA,Georgia,Atlanta
12241,USA,South Carolina,
12242,USA,South Carolina,Beaufort
12243,USA,South Carolina,Beaufort
12244,USA,South Carolina,Beaufort
12245,USA,South Carolina,Varnville
12246,USA,California,Los Angeles
12247,USA,California,Pasadena
12248,USA,District of Columbia,Washington
12249,USA,Maryland,Baltimore
12250,,,
12251,,,
12252,Romania,Castel Film SRL,
12253,USA,New York,New York City
12254,USA,New York,New York City
12255,USA,New York,Nyack
12256,Brazil,Bahia,Milagres
12257,Brazil,Nordeste,
12258,Brazil,Rio de Janeiro,
12259,Brazil,Rio de Janeiro,Praça Cristiano Otoni
12260,Brazil,Rio de Janeiro,Rio de Janeiro
12261,Brazil,Sertãnea Area,
12262,Brazil,Sertão,
12263,Brazil,State of Bahia,
12264,Brazil,State of Bahia,Victoria da Conquista
12265,Brazil,State of Bahia,Xique-Xique
12266,Brazil,State of Pernambuco,
12267,Brazil,State of Pernambuco,Arcoverde
12268,Canada,Québec,Montréal
12269,Montenegro,Budva,
12270,Montenegro,Kotor,
12271,Montenegro,Kotor,Mountains
12272,Montenegro,Rijeka Crnojevica,
12273,Montenegro,Skadar lake,
12274,Montenegro,Skadarsko jezero,
12275,Isle of Man,,
12276,Isle of Man,Cregneash,
12277,Isle of Man,Douglas,Marine Drive
12278,Isle of Man,Glen Maye,
12279,Isle of Man,Niarbyl,
12280,Denmark,Sjælland,Skjoldenæsholm
12281,USA,Maryland,Baltimore
12282,USA,Maryland,Baltimore
12283,USA,Maryland,Phoenix
12284,USA,Maryland,Phoenix
12285,USA,California,Los Angeles
12286,USA,California,Los Angeles
12287,Japan,Mie,Toba
12288,Japan,Tokyo,
12289,Japan,Tokyo,Toho Studios
12290,USA,California,Culver City
12291,USA,California,Universal City
12292,USA,New Jersey,Jersey City
12293,USA,New York,New York City
12294,,,
12295,New Zealand,Auckland,Auckland Central Business District
12296,New Zealand,Auckland,Parnell
12297,New Zealand,Cook Strait,
12298,New Zealand,Wellington,Hutt Valley
12299,New Zealand,Wellington,Lyall Bay
12300,New Zealand,Wellington,Miramar
12301,New Zealand,Wellington,Miramar
12302,New Zealand,Wellington,Miramar
12303,New Zealand,Wellington,Miramar
12304,New Zealand,Wellington,Seaview
12305,New Zealand,Wellington,Shelly Bay
12306,New Zealand,Wellington,Wellington Central Business District
12307,New Zealand,Wellington Region,Kapiti Island
12308,USA,California,Los Angeles
12309,New Zealand,Auckland,Auckland Central Business District
12310,New Zealand,Auckland,Parnell
12311,New Zealand,Cook Strait,
12312,New Zealand,Wellington,Hutt Valley
12313,New Zealand,Wellington,Lyall Bay
12314,New Zealand,Wellington,Miramar
12315,New Zealand,Wellington,Miramar
12316,New Zealand,Wellington,Miramar
12317,New Zealand,Wellington,Miramar
12318,New Zealand,Wellington,Seaview
12319,New Zealand,Wellington,Shelly Bay
12320,New Zealand,Wellington,Wellington Central Business District
12321,New Zealand,Wellington Region,Kapiti Island
12322,USA,California,Los Angeles
12323,USA,North Carolina,Wilmington
12324,USA,Tennessee,Pigeon Forge
12325,USA,Tennessee,Pikeville
12326,USA,New Jersey,Atlantic City
12327,USA,New Jersey,Edgewater
12328,USA,New Jersey,Lakehurst
12329,USA,New Jersey,Tenafly
12330,USA,New York,Long Island
12331,USA,New York,Long Island
12332,USA,New York,Long Island
12333,USA,New York,Long Island
12334,USA,New York,New York City
12335,USA,New York,New York City
12336,USA,New York,New York City
12337,USA,New York,New York City
12338,USA,New York,New York City
12339,USA,New York,New York City
12340,USA,New York,New York City
12341,USA,New York,New York City
12342,USA,New York,New York City
12343,USA,New York,New York City
12344,USA,New York,New York City
12345,USA,New York,New York City
12346,USA,New York,New York City
12347,USA,New York,New York City
12348,USA,New York,New York City
12349,USA,New York,New York City
12350,USA,New York,New York City
12351,USA,New York,New York City
12352,Brazil,Araguaia River,
12353,Brazil,Pará,
12354,Brazil,Pará,Belém
12355,Brazil,Pará,Carajás
12356,Brazil,Pará,Tucuruí
12357,Brazil,Pará,Tucuruí
12358,Brazil,Rio de Janeiro,Itatiaia
12359,Brazil,Rio de Janeiro,Parati
12360,Brazil,Rio de Janeiro,Rio de Janeiro
12361,Brazil,São Paulo,
12362,UK,England,Lincolnshire
12363,UK,England,Middlesex
12364,Brazil,Rio de Janeiro,Rio de Janeiro
12365,USA,California,Beverly Hills
12366,USA,California,Long Beach
12367,USA,California,Los Angeles
12368,USA,California,Los Angeles
12369,USA,California,Palmdale
12370,USA,California,Santa Monica
12371,USA,California,Santa Monica
12372,USA,California,Santa Monica
12373,USA,Utah,Ogden
12374,USA,Utah,Ugden
12375,USA,California,Castiac Junction
12376,USA,California,Universal City
12377,USA,Louisiana,Burnside
12378,USA,Louisiana,Burnside
12379,USA,Louisiana,Geismer
12380,USA,Louisiana,Geismer
12381,USA,New York,Long Island
12382,,,
12383,Argentina,Rosario,
12384,Japan,Tokyo,
12385,USA,Pennsylvania,Beaver
12386,USA,Pennsylvania,Bridgewater
12387,USA,Pennsylvania,Pittsburgh
12388,USA,New York,Long Island
12389,USA,New York,New York City
12390,USA,New York,New York City
12391,USA,New York,New York City
12392,France,,
12393,France,Oise,Chantilly
12394,France,Oise,Chantilly
12395,France,Oise,Chantilly
12396,France,Oise,Chantilly
12397,France,Oise,Chantilly
12398,France,Oise,Chantilly
12399,France,Oise,Chantilly
12400,France,Oise,Chantilly
12401,France,Oise,Chantilly
12402,France,Paris,
12403,France,Paris,Paris 7
12404,France,Paris,Paris 7
12405,France,Paris,Paris 7
12406,France,Paris,Paris 7
12407,France,Paris,Paris 7
12408,France,Paris,Seine River
12409,France,Paris,The Left Bank
12410,Iceland,,
12411,Iceland,Austurland,Vatnajökull
12412,Iceland,Austurland,Vatnajökull
12413,Iceland,Austurland,Vatnajökull
12414,Iceland,Breiðamerkursandur,Jökulsárlón
12415,Iceland,Höfn,
12416,Switzerland,,
12417,Switzerland,Swiss Alps,
12418,Switzerland,Swiss Alps,Vadretta di Scerscen Inferiore Glacier
12419,UK,,
12420,UK,England,
12421,UK,England,Berkshire
12422,UK,England,Berkshire
12423,UK,England,Berkshire
12424,UK,England,Berkshire
12425,UK,England,Buckinghamshire
12426,UK,England,Buckinghamshire
12427,UK,England,London
12428,UK,England,Surrey
12429,UK,England,West Sussex
12430,UK,England,West Sussex
12431,UK,England,West Sussex
12432,UK,England,Wiltshire
12433,UK,England,Wiltshire
12434,USA,,
12435,USA,California,
12436,USA,California,Alameda County
12437,USA,California,Oakland
12438,USA,California,Oakland
12439,USA,California,Oakland
12440,USA,California,San Francisco
12441,USA,California,San Francisco
12442,USA,California,San Francisco
12443,USA,California,San Francisco
12444,USA,California,San Francisco
12445,USA,California,San Francisco
12446,USA,California,San Francisco
12447,USA,California,San Francisco
12448,USA,California,San Francisco
12449,USA,California,San Francisco
12450,USA,California,San Francisco
12451,USA,California,San Francisco
12452,USA,California,San Francisco
12453,USA,California,San Francisco
12454,USA,California,San Francisco
12455,USA,California,San Francisco
12456,USA,California,San Francisco
12457,USA,California,San Francisco Bay
