rottenTomatoesID,movieTitle,rtAllCriticsRating,rtAllCriticsNumReviews,rtTopCriticsRating,rtTopCriticsNumReviews,rtAudienceRating,rtAudienceNumRatings
3151,something_for_everyone,0,2,0,0,0,0
3152,and_justice_for_all,6.9,19,0,2,3.5,3756
3153,national_lampoons_animal_house,7.7,40,7.1,5,3.7,25149
3154,shes_gotta_have_it,7,27,0,3,3.4,1428
3155,school_daze,5.7,19,0,4,3.8,2379
3156,do_the_right_thing,8.8,51,7.9,7,3.8,28566
3157,mo_better_blues,6,32,4.5,8,0,0
3158,fever_1991,6.7,7,0,1,3,220
3159,coogans_bluff,6.8,10,0,1,3.2,1501
3160,resurrecting_the_champ,6,116,5.5,30,3.4,18572
3161,creature_comforts,7.6,12,0,0,0,0
3162,death_wish,6,23,0,3,3.3,4245
3163,death_wish,6,23,0,3,3.3,4245
3164,death_wish_3,2.2,14,0,3,3.1,2045
3165,death_wish_4_the_crackdown,3.8,6,0,0,0,0
3166,,0,0,0,0,0,0
3167,double_indemnity,8.7,43,7.3,5,4.2,8526
3168,dying_young,4.5,16,0,2,3.2,5112
3169,cool_as_ice,2.2,13,0,2,0,0
3170,teenage_mutant_ninja_turtles_the_movie,4.9,37,5.8,7,3.3,21473
3171,teenage_mutant_ninja_turtles_2_the_secret_of_the_ooze,4.6,27,5.1,8,3.1,14179
3172,teenage_mutant_ninja_turtles_iii,3.8,21,0,4,2.7,11304
3173,1017321-red_dawn,4.8,16,0,0,0,0
3174,band_of_the_hand,3.5,7,0,1,3.2,921
3175,born_american,0,1,0,0,0,0
3176,bloodsport,4.3,18,0,0,0,0
3177,eyes_of_laura_mars,5.2,17,0,1,3.1,982
3178,funny_bones,6.5,17,0,2,3.4,706
3179,good_earth,7.4,13,0,3,3.7,367
3180,good_morning_vietnam,7.3,31,0,1,3.5,13673
3181,good_mother,5.5,6,0,1,3.1,241
3182,grumpy_old_men,5.9,36,7,6,3.2,10489
3183,guess_whos_coming_to_dinner,6,24,0,4,3.7,6951
3184,romeo_must_die,4.9,89,5.6,20,3.1,16660
3185,here_on_earth,3.8,67,3.3,23,3.1,3503
3186,1095414-whatever_it_takes,3.5,64,3.6,22,2.9,8374
3187,buddy_boy,6.2,7,0,2,3.1,563
3188,color_of_paradise,7.6,31,8.9,5,4.3,1466
3189,waking_the_dead,5.9,54,5.5,12,3.7,1126
3190,1002597-blood_and_sand,7,8,0,0,0,0
3191,gothic,5.9,11,0,0,0,0
3192,1028568-lord_of_the_flies,6.4,18,0,1,3.1,6608
3193,modern_times,8.9,47,8.2,11,4.2,9563
3194,1105075-last_resort,7.3,70,7.5,23,3.7,459
3195,solar_crisis,0,4,0,0,0,0
3196,thats_life,5.7,13,0,1,3.5,371
3197,heart_and_souls,5.4,22,0,2,3.4,3529
3198,1010174-hud,7.2,24,0,3,3.9,2075
3199,hustler,8.6,33,7.6,6,3.9,6593
3200,1010555-inherit_the_wind,7.8,21,0,1,4,3071
3201,dersu_uzala,7.5,12,0,1,4.3,2637
3202,close_encounters_of_the_third_kind,8.6,39,9,5,3.6,21572
3203,horror_hotel,0,4,0,0,0,0
3204,jonah_who_will_be_25_in_the_year_2000,0,2,0,0,0,0
3205,retroactive,4.4,5,0,0,0,0
3206,place_in_the_sun,6.8,20,0,2,3.9,2248
3207,jacobs_ladder,6.6,45,5,7,3.7,15733
3208,empire_records,4.3,21,0,3,3.5,27733
3209,la_bamba,6.8,20,0,1,3.2,5593
3210,ladyhawke,5.5,19,0,0,0,0
3211,lucas,6.2,14,0,2,3.3,2546
3212,1095420-high_fidelity,7.6,145,7.2,38,3.7,41116
3213,road_to_el_dorado,5.5,101,5.1,26,3.1,9172
3214,skulls,3.1,84,3,28,2.8,6706
3215,1001362-autopsy,0,2,0,0,0,0
3216,devil_girl_from_mars,0,0,0,0,0,0
3217,road_to_el_dorado,5.5,101,5.1,26,3.1,9172
3218,hook,4.3,37,4.6,6,3.3,59655
3219,horror-express,6,5,0,0,0,0
3220,my_chauffeur,0,1,0,0,0,0
3221,son_of_the_sheik,6.8,6,0,0,0,0
3222,true_grit,7.6,15,0,1,3.8,4651
3223,roadside_prophets,6.7,6,0,0,0,0
3224,madame_sousatzka,6.2,16,0,4,3.5,120
3225,,6,7,0,1,3.3,492
3226,midnight_express,7.7,20,0,0,0,0
3227,misery,7.3,51,6.4,7,3.6,18885
3228,crystal_hunt,0,0,0,0,0,0
3229,murphys_romance,6.6,14,0,1,3.4,940
3230,love-my-life,0,0,0,0,0,0
3231,solyaris,8.3,39,8.2,8,4.1,7425
3232,network,8.1,41,7.4,5,4.1,8716
3233,1015218-no_way_out,7.1,27,8,6,3.3,4406
3234,north_dallas_forty,6.6,20,0,4,3.4,594
3235,1015380-odd_couple,8.2,31,0,4,0,0
3236,outlaw_josey_wales,8,31,0,3,0,0
3237,1090027-black_and_white,4.3,8,0,0,0,0
3238,frequency,6.5,122,6.4,27,3.4,17214
3239,ready_to_rumble,4,64,4.3,15,2.6,3493
3240,return_to_me,6.1,97,5.5,26,3.3,8306
3241,rules_of_engagement,5,93,5,24,3.2,7074
3242,joe_goulds_secret,6.6,31,7.3,7,3.4,281
3243,me_myself_and_irene,5.4,95,4.7,24,3.1,39953
3244,bell_book_and_candle,5.8,9,0,0,0,0
3245,end_of_violence,4.8,33,4.6,10,3,659
3246,force_10_from_navarone,6.1,11,0,1,3.3,2137
3247,how_to_stuff_a_wild_bikini,0,2,0,0,0,0
3248,1028711-mystery_train,7.2,25,0,1,3.9,3307
3249,1018051-sacco_and_vanzetti,5.9,6,0,4,4,58
3250,taffin,0,2,0,0,0,0
3251,1133964-king_arthur,4.9,183,5.2,38,3.2,57867
3252,1001526-bachelor_party,5.4,20,0,1,3,5525
3253,parenthood,7.2,39,7.9,7,3.2,6310
3254,predator,6.8,37,0,4,3.5,52908
3255,prince_of_tides,6.4,19,0,2,3.3,2156
3256,1016592-postman_always_rings_twice,6.3,10,0,1,3.3,2610
3257,,0,0,0,0,0,0
3258,all_the_vermeers_in_new_york,7.2,5,0,1,3,232
3259,actors_revenge,7.5,9,0,2,4.2,181
3260,28_days_later,7.3,200,7.1,39,3.6,107149
3261,american_psycho,6.3,122,5.8,28,3.6,57904
3262,keeping_the_faith,6.2,114,5.8,25,3,9636
3263,where_the_money_is,5.3,74,5.6,19,3,517
3264,east_is_east,7.2,30,7.1,6,3.6,2798
3265,filth_and_the_fury,7.8,37,8.6,6,4,362
3266,passion_of_mind,3.9,33,3.8,7,3.1,711
3267,third_world_cop,4.6,12,0,4,3.8,477
3268,coming_apart,0,4,0,0,0,0
3269,diner,8.2,25,0,2,3.6,2408
3270,shakes_the_clown,4.4,19,0,2,0,0
3271,cabaret,8.3,32,6.6,5,3.8,7394
3272,what-ever-happened-to-baby-jane,7.6,37,0,3,3.9,7128
3273,prick_up_your_ears,7.6,15,0,1,3.7,1024
3274,auntie_mame,8,13,0,0,0,0
3275,guys_and_dolls,6.9,15,0,0,0,0
3276,1200841-hunger,7.7,109,7.5,24,3.5,21784
3277,marathon_man,7.2,34,0,1,3.6,4534
3278,caddyshack,6.5,44,0,4,3.6,26005
3279,gossip,4.4,65,3.8,19,2.9,3212
3280,love_and_basketball,6.7,86,6.7,29,3.9,41056
3281,u571,6.2,94,5.9,26,3.1,8932
3282,virgin_suicides,7,90,7.5,17,3.5,29052
3283,jennifer_8,5.2,16,0,2,2.9,1225
3284,limelight,7.7,13,0,0,0,0
3285,empire-of-passion-ai-no-borei,0,2,0,0,0,0
3286,1096844-committed,5.4,38,5.2,10,2.7,930
3287,crow_salvation,4.6,9,0,1,2.9,8151
3288,flintstones_in_viva_rock_vegas,4,70,4.5,20,2.3,3581
3289,1096832-where_the_heart_is,4.6,94,3.9,27,3.5,12595
3290,big_kahuna,6.4,76,6.4,22,3.3,1772
3291,bossa_nova,6.6,28,0,4,3.2,470
3292,smiling_fish_and_goat_on_fire,5.8,14,0,4,3.2,55
3293,,0,0,0,0,0,0
3294,last_september,5.5,23,7.1,5,3,278
3295,timecode,6.3,80,6.4,21,3,896
3296,carnosaur,3.2,9,0,0,0,0
3297,carnosaur_2,0,2,0,0,0,0
3298,carnosaur_3_primal_species,0,2,0,0,0,0
3299,1091727-defying_gravity,5.9,6,0,3,3.5,284
3300,1153493-cache,7.8,128,8.2,31,3.5,16387
3301,two_moon_junction,3.2,6,0,1,3.1,1343
3302,gladiator,7,159,6.4,36,3.8,248672
3303,up_at_the_villa,5.3,58,4.9,19,3,371
3304,human_traffic,6.1,28,5.5,7,4,6954
3305,black-tights-1234-ou-les-collants-noirs,0,0,0,0,0,0
3306,breathless,8.6,48,8.1,12,4.2,10327
3307,great_locomotive_chase,0,2,0,0,0,0
3308,idolmaker,6.4,7,0,1,3.7,186
3309,from_dusk_till_dawn,6,43,4.9,10,3.4,36073
3310,king_of_marvin_gardens,6.4,17,0,4,3.3,626
3311,die-nibelungen-teil-1-siegfried-whom-the-gods-wish-to-destroy,0,0,0,0,0,0
3312,lords_of_flatbush,5.6,11,0,3,3.1,800
3313,mr_mom,5.9,17,0,1,3,3176
3314,time-masters-les-maitres-du-temps,0,1,0,0,0,0
3315,battlefield_earth,2.3,122,2.4,29,1.6,6896
3316,center_stage,5,79,5.2,21,3.5,28939
3317,held_up,3.3,30,3,8,2.9,580
3318,1097242-screwed,3.5,30,2.7,5,2.9,1198
3319,whipped,3.2,68,2.9,23,2.4,782
3320,1075422-hamlet,8.2,54,7.2,14,3.8,5816
3321,anchors_aweigh,7.2,5,0,0,0,0
3322,blue_hawaii,4.3,6,0,0,0,0
3323,castaway_cowboy,0,2,0,0,0,0
3324,gi_blues,4.7,5,0,0,0,0
3325,gay_deceivers,0,3,0,0,0,0
3326,1009076-gypsy,6.4,11,0,0,0,0
3327,king_creole,6.7,12,0,0,0,0
3328,1015542-on_the_town,8,16,0,0,0,0
3329,one_little_indian,0,0,0,0,0,0
3330,peewees_big_adventure,7.4,35,0,4,3,14034
3331,regret-to-inform,7.7,16,0,3,3.7,139
3332,roustabout,5.7,8,0,0,0,0
3333,slipper_and_the_rose,0,1,0,0,0,0
3334,things_change,6.9,11,0,1,3.5,240
3335,honeymoon_in_vegas,6,26,0,2,2.7,3153
3336,1097046-dinosaur,6.2,120,6,30,3,9615
3337,1098734-loser,4.2,94,4.5,26,2.6,5745
3338,1097259-road_trip,5.9,89,5.9,21,3.3,57286
3339,small_time_crooks,6.4,98,6.2,22,3.2,3828
3340,hollywood_knights,0,4,0,0,0,0
3341,myth_of_fingerprints,6,19,0,3,3.2,418
3342,10009228-possession,0,2,0,1,2.9,4231
3343,1022170-twelve_chairs,6.5,13,0,0,0,0
3344,mission_impossible,5.8,45,5.2,18,3.3,46104
3345,shanghai_noon,6.6,130,5.9,28,3.2,29911
3346,better_living_through_circuitry,6.4,16,0,4,0,0
3347,8_12_women,4.9,35,5.2,7,3.1,1362
3348,1003612-carnival_of_souls,7.2,31,0,4,3.5,2508
3349,1007615-flying_tigers,5.9,8,0,0,0,0
3350,the-gold-rush,8.8,30,0,4,4.1,4794
3351,,0,0,0,0,0,0
3352,its_in_the_water,0,3,0,0,0,0
3353,monsieur_verdoux,8,24,6.8,5,4,1388
3354,on_her_majestys_secret_service,6.6,37,6.2,5,3.2,8953
3355,seven_days_in_may,7.8,18,0,3,3.9,754
3356,spy_who_loved_me,6.7,37,5.2,5,3.4,10473
3357,those_who_love_me_can_take_the_train,5.7,17,0,2,3.6,478
3358,vagabond,8.6,11,0,1,4,549
3359,1014217-moonraker,5.7,36,7.6,6,3,10343
3360,man_with_the_golden_gun,5.1,33,3.6,5,3.3,11297
3361,king_of_new_york,6,23,6.2,5,3.7,5329
3362,,0,3,0,0,0,0
3363,in_old_california,0,0,0,0,0,0
3364,fighting_seabees,6.8,5,0,0,0,0
3365,dark_command,0,4,0,0,0,0
3366,cleo_de_5_a_7,8.6,21,0,2,4,1372
3367,big_mommas_house,4.4,80,4.2,26,3.2,47401
3368,the-abominable-snowman,0,0,0,0,0,0
3369,american_gigolo,6.4,15,0,1,3.1,2098
3370,anguish,0,3,0,0,0,0
3371,blood_spattered_bride,7.2,6,0,0,0,0
3372,city_of_the_living_dead,4.9,10,0,0,0,0
3373,endless_summer,7.2,15,0,3,4.1,1286
3374,guns_of_navarone,8,20,0,0,0,0
3375,grande_bouffe,0,3,0,1,4,1017
3376,lured,0,3,0,0,0,0
3377,quatermass_and_the_pit,7.2,8,0,2,3.7,842
3378,quatermass_ii,6.3,8,0,1,0,0
3379,puppet_master,3.4,5,0,0,0,0
3380,puppet_master_2_his_unholy_creations,4.4,5,0,0,0,0
3381,puppet_master_3_toulons_revenge,0,2,0,0,0,0
3382,puppet-master-iv,3.6,5,0,0,0,0
3383,puppet_master_5_the_final_chapter,0,2,0,0,0,0
3384,curse_of_the_puppet_master,0,2,0,0,0,0
3385,puppet_master_the_legacy,0,0,0,0,0,0
3386,rentacop,3.8,11,0,1,2.3,601
3387,1102360-romeo_and_juliet,0,0,0,0,0,0
3388,stay_tuned,4.8,12,0,0,0,0
3389,1095636-story_of_gi_joe,5.9,10,0,2,3.5,303
3390,blazing_saddles,8.1,45,7.5,5,3.9,41980
3391,benji_the_hunted,5.6,7,0,0,0,0
3392,benji_the_hunted,5.6,7,0,0,0,0
3393,for_the_love_of_benji,0,0,0,0,0,0
3394,1023543-white_christmas,6.4,30,0,3,0,0
3395,eraserhead,7.9,40,6.5,5,3.9,15996
3396,boys_of_baraka,6.8,42,6.8,13,4,627
3397,man_with_the_golden_arm,6.9,17,0,3,3.8,961
3398,decline_of_western_civilization_iii,7.6,7,0,2,4,242
3399,decline_of_western_civilization_pt_2_the_the_metal_years,6.4,5,0,2,3.9,762
3400,for_a_few_dollars_more,7.8,24,0,2,3.9,15319
3401,magnum_force,6.6,20,0,0,0,0
3402,blood_simple,8.1,77,7.9,12,3.9,11335
3403,fabulous_baker_boys,7.4,23,8.2,5,3.2,2272
3404,prizzis_honor,7,32,0,3,3.3,2048
3405,flatliners,5.3,23,0,2,3.2,10417
3406,gandahar-light-years,0,0,0,0,0,0
3407,1016561-porkys,4.5,22,0,1,3.1,8737
3408,porkys_ii_the_next_day,3.6,9,0,0,0,0
3409,porkys_revenge,3.7,11,0,0,0,0
3410,1016805-private_school,0,1,0,0,0,0
3411,class_of_nuke_em_high,4.2,5,0,0,0,0
3412,toxic_avenger,5.4,16,0,3,3.1,5107
3413,the-toxic-avenger-part-ii,2.7,8,0,0,0,0
3414,toxic_avenger_the_pt_3_the_last_temptation_of_toxie,0,1,0,0,0,0
3415,night_of_the_creeps,6.7,11,0,0,0,0
3416,predator,6.8,37,0,4,3.5,52908
3417,running_man,5.5,32,5,5,3.2,13632
3418,starman,6.5,23,0,4,3.2,5773
3419,brother_from_another_planet,7.1,24,0,4,3.5,941
3420,,0,0,0,0,0,0
3421,mad_max,7.7,38,6.4,5,3.4,17975
3422,road_warrior,8.3,36,7.8,6,3.5,18318
3423,mad_max_beyond_thunderdome,6.3,37,6.7,7,3.1,11185
3424,bird_on_a_wire,4.4,20,0,2,2.8,6723
3425,1000959-angel_heart,7.1,20,0,2,3.6,7026
3426,9_12_weeks,5.5,21,0,1,3,6256
3427,firestarter,5,21,0,1,3.1,7166
3428,sleepwalking,4.2,57,4.3,22,3,8038
3429,action_jackson,3.2,10,0,1,2.6,2187
3430,sarafina,5.1,8,0,1,3.8,1077
3431,soapdish,6,33,5.8,8,3.1,2023
3432,1031744-long_walk_home,6.7,12,0,2,3.6,831
3433,claras_heart,5.2,8,0,1,3.5,408
3434,1003276-burglar,4,11,0,1,2.7,844
3435,fatal_beauty,3.5,12,0,4,2.8,1052
3436,1097865-gone_in_60_seconds,4.4,133,4,35,3.5,92563
3437,1097930-american_pimp,6,21,0,4,3.5,767
3438,loves_labours_lost,5.6,61,4.7,17,3.1,949
3439,ignite_2007,0,0,0,0,0,0
3440,trixie,4.2,48,3.4,14,2.8,268
3441,last_american_virgin,5.8,9,0,1,3.3,3330
3442,1075422-hamlet,8.2,54,7.2,14,3.8,5816
3443,1004559-coming_home,7.4,21,0,4,3.7,1137
3444,american_pop,5.6,16,0,0,0,0
3445,assault_on_precinct_13,5.9,160,6,36,3.1,12635
3446,1014793-near_dark,7.4,41,6.9,6,3.5,5751
3447,one_false_move,8.5,26,0,2,3.5,963
3448,1018699-shaft,7.4,31,0,2,3.3,2211
3449,conversation,8.6,43,0,4,4,7644
3450,cutters_way,7.3,5,0,0,0,0
3451,balls_of_fury,4.2,127,4.5,24,2.8,85682
3452,paper_chase,7.3,24,0,4,3.5,842
3453,prince_of_the_city,7.3,16,0,1,3.9,431
3454,serpico,8,37,0,4,3.8,14881
3455,1107426-ace_in_the_hole,7.9,22,0,4,4.2,1846
3456,lonely_are_the_brave,8.4,10,0,0,0,0
3457,sugarland_express,7.2,25,0,2,3.3,1677
3458,1118325-trouble_in_paradise,8.4,22,7.6,8,4.2,1059
3459,his-big-white-self,0,0,0,0,0,0
3460,1001577-badlands,8.7,38,0,4,0,0
3461,battleship_potemkin,9,30,0,3,4,4546
3462,boys_and_girls,3.8,61,3.9,20,2.8,3763
3463,1018699-shaft,7.4,31,0,2,3.3,2211
3464,titan_ae,5.7,97,5.9,27,3.2,13747
3465,la-lengua-de-las-mariposas-butterfly-butterfly-tongues,7.3,24,7.8,5,4.1,1520
3466,jesus_son,7.3,43,7.6,9,3.8,1524
3467,match_point,7.2,205,7.9,40,3.4,41276
3468,time_regained,7,25,0,3,3.6,451
3469,chicken_run,8,139,7.9,31,3,41786
3470,me_myself_and_irene,5.4,95,4.7,24,3.1,39953
3471,1098149-patriot,6.1,131,5.2,30,3.6,80249
3472,adventures_of_rocky_and_bullwinkle,4.8,92,5.2,26,2.2,4613
3473,big-boats-busy-harbors,0,0,0,0,0,0
3474,golden_bowl,5.3,85,5.6,27,3,832
3475,10009261-asylum,0,2,0,1,2.2,1071
3476,alice_sweet_alice,0,3,0,0,0,0
3477,fun_and_fancy_free,5.9,6,0,2,3.4,1979
3478,kentucky_fried_movie,6.6,26,0,3,3.5,2991
3479,blood_in_blood_out,5.4,10,0,3,4.1,9658
3480,fx2_the_deadly_art_of_illusion,4.6,12,0,2,2.8,1000
3481,fx2_the_deadly_art_of_illusion,4.6,12,0,2,2.8,1000
3482,hottest-mailcom,0,0,0,0,0,0
3483,missing_in_action_2_the_beginning,0,0,0,0,0,0
3484,missing_in_action_2_the_beginning,0,0,0,0,0,0
3485,braddock_missing_in_action_3,0,0,0,0,0,0
3486,thunderbolt_and_lightfoot,6.6,22,0,3,3.5,1983
3487,dreamscape,6.4,27,0,3,3.1,2088
3488,golden_voyage_of_sinbad,5.4,7,0,0,0,0
3489,,0,4,0,0,0,0
3490,house_party,6.8,22,7.5,6,2.9,3949
3491,house_party_2,4.4,12,0,2,2.8,2457
3492,make_mine_music,6.3,9,0,3,3.1,777
3493,melody_time,7.3,8,0,2,3.2,896
3494,nekromantik_1987,4.7,6,0,0,0,0
3495,project-moonbase,0,1,0,0,0,0
3496,rocketship_xm,0,1,0,0,0,0
3497,shaft_in_africa,4.9,7,0,0,0,0
3498,shafts_big_score,5.6,10,0,1,0,0
3499,croupier,7.7,53,7.7,13,3.6,2486
3500,karate_kid,6.9,41,6.9,5,3.3,20688
3501,scary_movie,5.5,109,5.1,28,3,178002
3502,but_im_a_cheerleader,4.7,46,4.1,12,3.4,7077
3503,shower,7.3,29,6.6,5,3.9,957
3504,1002673-blowup,8,35,7.5,5,4,7433
3505,pawnbroker,8.4,6,0,0,0,0
3506,groove,6.1,50,5.5,14,3.8,1177
3507,1007657-footloose,5.6,32,0,4,3.3,28933
3508,duel_in_the_sun,6.5,14,0,0,0,0
3509,xmen,7,152,5.8,32,3.7,133573
3510,chuck_and_buck,7,85,7,31,3.2,907
3511,five_senses,6.7,31,6.3,7,3.6,461
3512,immortality,5.3,19,6.3,5,3.2,1130
3513,1098652-in_crowd,2.7,52,2.4,14,2.6,925
3514,what_lies_beneath,5.5,122,5.1,30,3.1,17841
3515,pokemon_the_movie_2000,3.8,63,4,18,2.7,8481
3516,criminal_lovers,6.1,14,0,2,3.4,502
3517,anatomy-of-a-murder,8.5,35,0,4,4,3171
3518,freejack,4.1,12,0,1,2.6,3020
3519,greasers_palace,4,5,0,1,3.7,274
3520,some_like_it_hot,8.9,40,0,4,4.1,23119
3521,knight_rider,0,0,0,0,0,0
3522,mackennas_gold,5.4,5,0,0,0,0
3523,sinbad_and_the_eye_of_the_tiger,6,8,0,0,0,0
3524,1022238-two_women,8.6,7,0,0,0,0
3525,what_about_bob,6.4,38,6.9,7,3.3,13746
3526,white_sands,5,13,0,1,2.9,802
3527,breaker_morant,8.4,20,0,0,0,0
3528,everything_you_always_wanted_to_know_about_sex_but_were_afraid_to_ask,7.3,19,0,0,0,0
3529,interiors,6.5,12,0,0,0,0
3530,love_and_death,8,15,0,1,4,4797
3531,official_story,8.3,8,0,1,3.9,624
3532,other_side_of_sunday,0,3,0,0,0,0
3533,pot_o_gold,0,2,0,0,0,0
3534,tampopo,8.3,13,0,1,4.3,2542
3535,thomas_and_the_magic_railroad,3.9,65,4.3,19,2.8,700
3536,nutty_professor_ii_the_klumps,4.4,84,4.8,22,2.7,14847
3537,girl_on_the_bridge,7.4,39,7.4,7,4.1,2378
3538,wonderland,5,98,4.5,32,3.3,3666
3539,autumn_in_new_york,4.1,68,3.6,19,3,6655
3540,coyote_ugly,3.9,94,3.6,27,3.2,65988
3541,hollow_man,4.4,112,3.8,29,2.6,18221
3542,space_cowboys,6.8,114,7,28,3,9433
3543,mad_about_mambo,5.2,14,0,4,3.1,674
3544,psycho_beach_party,5.5,31,4.4,7,3.3,1978
3545,,6,88,6.3,23,3.8,3065
3546,black_sabbath,6.7,12,0,0,0,0
3547,brain-that-wouldnt-die,4.2,11,0,0,0,0
3548,bronco_billy,6.5,15,0,0,0,0
3549,,0,0,0,0,0,0
3550,kellys_heroes,7,14,0,0,0,0
3551,phantasm_2,3.9,14,0,1,0,0
3552,phantasm_iii_lord_of_the_dead,4.5,9,0,0,0,0
3553,phantasm_iv_oblivion,3.5,7,0,0,0,0
3554,pumpkinhead,5.3,16,0,1,2.9,3312
3555,air_america,3.4,14,0,1,2.7,5347
3556,sleepaway_camp,6.2,10,0,0,0,0
3557,steel_magnolias,5.8,18,0,1,3.6,26167
3558,1000914-and_god_created_woman,6.2,11,0,1,3,1435
3559,1006425-easy_money,5.2,6,0,1,3.1,883
3560,ilsa_she_wolf_of_the_ss,3.9,10,0,1,3,950
3561,silent_fall,4.1,17,3.2,5,3,420
3562,1019625-spiral_staircase,8,13,0,0,0,0
3563,whatever-happened-to-aunt-alice,0,0,0,0,0,0
3564,im_the_one_that_i_want,6.7,22,0,4,0,0
3565,tao_of_steve,6.8,47,7.8,9,3.4,1245
3566,the-tic-code,6.6,28,7.2,11,3.5,135
3567,aimee-and-jaguar,7.2,48,7.1,13,4,1140
3568,affair_of_love,7.4,34,8.6,7,3.7,724
3569,bless_the_child,2.9,97,2.4,28,2.8,4085
3570,cecil_b_demented,5.6,78,4.4,24,3.4,2682
3571,eyes_of_tammy_faye,7,34,7.6,6,3.6,398
3572,opportunists,5.7,26,6.9,6,3.1,74
3573,replacements,4.9,105,4.5,32,3.1,15029
3574,about_adam,6,57,6.7,16,3,2040
3575,cell,5.3,142,4.5,31,2.8,13598
3576,cnn-millennium-20002000,0,0,0,0,0,0
3577,original_kings_of_comedy,6.9,87,7.1,29,3.7,3266
3578,sunset_boulevard,9.2,52,8.2,7,4.3,12588
3579,its_the_rage,4.2,11,0,1,2.9,444
3580,naked_gun_from_the_files_of_police_squad,7.2,35,0,4,3.2,16516
3581,naked_gun_2_12_the_the_smell_of_fear,5.8,34,6.9,7,2.9,10932
3582,1015737-our_town,7.2,7,0,0,0,0
3583,shane,8.3,28,0,4,3.7,3957
3584,suddenly_last_summer,7.7,6,0,0,0,0
3585,cat_ballou,7.4,19,0,0,0,0
3586,couch_in_new_york,0,3,0,0,0,0
3587,devil_rides_out,7.3,14,0,2,3.7,898
3588,tom_and_jerry_the_movie,2.8,6,0,0,0,0
3589,supergirl,3.3,24,0,4,2.3,7270
3590,x-the-unknown1956,0,0,0,0,0,0
3591,1099604-art_of_war,3.9,80,3.8,25,2.9,3794
3592,ballad_of_ramblin_jack,7.4,18,0,3,3.6,162
3593,bittersweet-motel,0,1,0,1,4.3,140
3594,bring_it_on,6,115,5.7,32,3.1,100795
3595,catfish_in_black_bean_sauce,5.3,14,0,4,3.5,264
3596,star_trek_11,8.1,281,7.8,41,4.1,380680
3597,,0,0,0,0,0,0
3598,steal_this_movie,5.5,41,5.1,9,3.6,704
3599,went_to_coney_island_on_a_mission_from_god_be_back_by_five,5.4,7,0,1,0,0
3600,skipped_parts,0,4,0,0,0,0
3601,highlander_endgame,3.3,53,3.6,13,2.8,5402
3602,1204891-center_stage_turn_it_up,0,4,0,0,0,0
3603,,0,0,0,0,0,0
3604,nurse_betty,7.2,129,6.6,33,2.6,4271
3605,solas,7.3,19,7.3,5,4,317
3606,watcher,3.4,87,3.3,25,2.7,3820
3607,way_of_the_gun,5.4,102,4.9,24,3.3,5742
3608,almost_famous,7.8,159,7.1,33,3.7,57797
3609,1100039-bait,4.2,81,3.4,22,2.9,2354
3610,1052608-circus,8.4,15,0,2,4.1,1756
3611,crime_and_punishment_in_suburbia,3.6,29,3,12,3.3,634
3612,1100086-duets,3.9,88,3.9,25,2.9,2253
3613,goya_in_bordeaux,6,26,6.2,6,3.5,289
3614,urbania,6.8,27,7.2,6,3.6,469
3615,specials,5.1,15,0,1,3.3,699
3616,1100197-under_suspicion,5.3,44,5.2,12,3.2,1858
3617,1099709-prince_of_central_park,4.4,5,0,1,3,480
3618,urban_legends_final_cut,3,78,2.6,20,2.5,5717
3619,woman_on_top,4.8,95,4.7,28,3,2022
3620,dancer_in_the_dark,6.7,113,6.2,26,4.1,17700
3621,best_in_show,7.5,107,7.6,29,3.7,12719
3622,beautiful_mind,7.1,180,7.2,37,3.9,103150
3623,barenaked_in_america,6.4,18,6.9,5,0,0
3624,broken_hearts_club,6,27,0,4,3.6,2111
3625,,0,0,0,0,0,0
3626,remember_the_titans,6.3,130,5.8,32,3.9,91483
3627,hellraiser,5.9,30,0,3,3.4,13712
3628,hellbound_hellraiser_2,5.1,18,0,3,3.2,6950
3629,hellraiser_iii_hell_on_earth,3.8,9,0,1,2.9,5917
3630,myopic-visions,0,0,0,0,0,0
3631,psycho_beach_party,5.5,31,4.4,7,3.3,1978
3632,bikini_beach,0,0,0,0,0,0
3633,return_of_the_fly,4.8,12,0,0,0,0
3634,pajama_party,4.5,7,0,0,0,0
3635,stranger_than_paradise,7.6,19,0,1,4,4419
3636,voyage_to_the_bottom_of_the_sea,6.2,11,0,0,0,0
3637,fantastic_voyage,7,25,0,3,3.3,1258
3638,abbott_and_costello,7.1,22,0,2,3.8,2347
3639,bank_dick,8.6,21,0,3,0,0
3640,1004906-creature_from_the_black_lagoon,7,26,0,2,3.3,4189
3641,giant_gila_monster,2.9,8,0,0,0,0
3642,1010695-invisible_man,8.4,29,0,4,3.7,2484
3643,killer_shrews,4.7,9,0,0,0,0
3644,kronos,5,6,0,0,0,0
3645,phantom_of_the_opera,5,165,4.6,37,3.7,70849
3646,runaway_jury,6.6,152,6.6,38,3.4,11578
3647,slumber_party_massacre,4,10,0,0,0,0
3648,slumber_party_massacre_2,0,3,0,0,0,0
3649,slumber_party_massacre_3,0,2,0,0,0,0
3650,sorority_house_massacre,0,4,0,0,0,0
3651,sorority-house-massacre-ii-night-frenzy-nighty-nightmare,0,2,0,0,0,0
3652,bamboozled,5.4,96,5.5,32,3.6,2334
3653,bootmen,4.9,17,4.4,5,3.4,1576
