movieID	title	imdbID	year	rottenTomatoesID
3145	Cradle Will Rock	150216	1999	2904
3146	Deuce Bigalow: Male Gigolo	205000	1999	2905
3147	The Green Mile	120689	1999	2906
3148	The Cider House Rules	124315	1999	2907
3149	Diamonds	167423	1999	2908
3150	Punisher: War Zone	450314	2008	2909
3151	The Bat Whispers	20668	1930	2910
3152	The Last Picture Show	67328	1971	2911
3153	The 7th Voyage of Sinbad	51337	1958	2912
3154	Blood on the Sun	37547	1945	2913
3155	Anna and the King	166485	1999	2914
3156	Bicentennial Man	182789	1999	2915
3157	Stuart Little 2	243585	2002	2916
3158	Jing Ke ci Qin Wang	162866	1998	2917
3159	Fantasia/2000	120910	1999	2918
3160	Magnolia	175880	1999	2919
3161	Onegin	119079	1999	2920
3162	Simpatico	174204	1999	2921
3163	Topsy-Turvy	151568	1999	2922
3165	3-4 x jûgatsu	98967	1990	2923
3166	Brenda Starr	96978	1989	2924
3167	Carnal Knowledge	66892	1971	2925
3168	Easy Rider	64276	1969	2926
3169	The Falcon and the Snowman	87231	1985	2927
3171	Room at the Top	53226	1959	2928
3172	Ulisse	47630	1954	2929
3173	Any Given Sunday	146838	1999	2930
3174	Man on the Moon	125664	1999	2931
3175	Galaxy Quest	177789	1999	2932
3176	The Talented Mr. Ripley	134119	1999	2933
3177	Next Friday	195945	2000	2934
3178	The Hurricane	29030	1937	2935
3179	Angela's Ashes	145653	1999	2936
3180	Play It to the Bone	196857	1999	2937
3181	Titus	120866	1999	2938
3182	"Mr. Death: The Rise and Fall of Fred A. Leuchter, Jr."	192335	1999	2939
3183	The Third Miracle	174268	1999	2940
3184	Scarface	86250	1983	2941
3185	Snow Falling on Cedars	120834	1999	2942
3186	"Girl, Interrupted"	172493	1999	2943
3188	The Life and Times of Hank Greenberg	208261	1998	2944
3189	My Dog Skip	156812	2000	2945
3190	Supernova	134983	2000	2946
3191	The Quarry	169156	1998	2947
3192	Theeviravaathi: The Terrorist	169302	1998	2948
3193	Heavenly Creatures	110005	1994	2949
3194	The Way We Were	70903	1973	2950
3195	Tess of the Storm Country	13662	1922	2951
3196	Stalag 17	46359	1953	2952
3197	The Presidio	95897	1988	2953
3198	Papillon	70511	1973	2954
3199	Pal Joey	50815	1957	2955
3200	The Last Detail	70290	1973	2956
3201	Five Easy Pieces	65724	1970	2957
3202	Auch Zwerge haben klein angefangen	65436	1970	2958
3203	Dead Calm	97162	1989	2959
3204	The Boys from Brazil	77269	1978	2960
3205	La maschera del demonio	54067	1960	2961
3206	Against All Odds	86859	1984	2962
3207	The Snows of Kilimanjaro	45162	1952	2963
3208	Loaded Weapon 1	107659	1993	2964
3209	The Loves of Carmen	40552	1948	2965
3210	Fast Times at Ridgemont High	83929	1982	2966
3211	Evil Angels	94924	1988	2967
3213	Batman: Mask of the Phantasm	106364	1993	2968
3214	American Flyers	88707	1985	2969
3215	Voyage of the Damned	75406	1976	2970
3216	Vampiros lesbos	66380	1971	2971
3217	A Star Is Born	29606	1937	2972
3218	Poison	102687	1991	2973
3219	Pacific Heights	100318	1990	2974
3220	Night Tide	55230	1961	2975
3221	The Draughtsman's Contract	83851	1982	2976
3222	U-Carmen e-Khayelitsha	445776	2005	2977
3223	A Zed & Two Noughts	90366	1985	2978
3224	Suna no onna	58625	1964	2979
3225	Down to You	186975	2000	2980
3226	Hellhounds on My Trail: The Afterlife of Robert Johnson	197544	2000	2981
3230	The Odessa File	71935	1974	2982
3231	The Saphead	11652	1920	2983
3232	Seven Chances	16332	1925	2984
3235	Where the Buffalo Roam	81748	1980	2985
3237	Falkens öga	183065	1998	2986
3238	Eye of the Beholder	120662	1999	2987
3239	Isn't She Great	141399	2000	2988
3240	The Big Tease	156639	1999	2989
3241	Phörpa	201840	1999	2990
3242	Santitos	126651	1999	2991
3243	Encino Man	104187	1992	2992
3244	The Goodbye Girl	76095	1977	2993
3245	Soy Cuba	58604	1964	2994
3246	Malcolm X	104797	1992	2995
3247	Sister Act	105417	1992	2996
3248	Sister Act 2: Back in the Habit	108147	1993	2997
3249	The Hand That Rocks the Cradle	104389	1992	2998
3250	Alive	106246	1993	2999
3251	Agnes of God	88683	1985	3000
3252	Scent of a Woman	105323	1992	3001
3253	Wayne's World	105793	1992	3002
3254	Wayne's World 2	108525	1993	3003
3255	A League of Their Own	104694	1992	3004
3256	Patriot Games	105112	1992	3005
3257	The Bodyguard	103855	1992	3006
3258	Death Becomes Her	104070	1992	3007
3259	Far and Away	104231	1992	3008
3260	Howards End	104454	1992	3009
3261	Singles	105415	1992	3010
3262	Twin Peaks: Fire Walk with Me	105665	1992	3011
3263	White Men Can't Jump	105812	1992	3012
3264	Buffy the Vampire Slayer	103893	1992	3013
3265	Lat sau san taam	104684	1992	3014
3266	C'est arrivé près de chez vous	103905	1992	3015
3267	El mariachi	104815	1992	3016
3268	Stop! Or My Mom Will Shoot	105477	1992	3017
3269	Forever Young	104291	1992	3018
3270	The Cutting Edge	104040	1992	3019
3271	Of Mice and Men	105046	1992	3020
3272	Bad Lieutenant	103759	1992	3021
3273	Scream 3	134084	2000	3022
3274	Single White Female	105414	1992	3023
3275	The Boondock Saints	144117	1999	3024
3276	Gun Shy	171356	2000	3025
3278	Gendernauts - Eine Reise durch die Geschlechter	192069	1999	3026
3280	Gone Baby Gone	452623	2007	3027
3281	The Brandon Teena Story	144801	1998	3028
3282	Different for Girls	116102	1996	3029
3283	Minnie and Moskowitz	67433	1971	3030
3284	They Might Be Giants	67848	1971	3031
3285	The Beach	163978	2000	3032
3286	Snow Day	184907	2000	3033
3287	The Tigger Movie	220099	2000	3034
3289	Yi ge dou bu neng shao	209189	1999	3035
3292	The Big Combo	47878	1955	3036
3293	Conceiving Ada	118882	1997	3037
3294	Eaten Alive	74455	1977	3038
3295	Raining Stones	107920	1993	3039
3296	"To Sir, with Love"	62376	1967	3040
3298	Boiler Room	181984	2000	3041
3300	Pitch Black	134847	2000	3042
3301	The Whole Nine Yards	190138	2000	3043
3302	Beautiful People	159272	1999	3044
3303	Black Tar Heroin: The Dark End of the Street	221023	2000	3045
3304	Blue Collar Comedy Tour: The Movie	330069	2003	3046
3305	Bluebeard	36653	1944	3047
3306	Monty Python's Flying Circus	63929	1969	3048
3307	City Lights	21749	1931	3049
3308	The Flamingo Kid	87265	1984	3050
3309	A Dog's Life	9018	1918	3051
3310	The Karate Kid	87538	1984	3052
3311	The Man from Laramie	48342	1955	3053
3313	Class Reunion	84395	1982	3054
3314	The Big Trees	44420	1952	3055
3315	Happy Go Lovely	43618	1951	3056
3316	Reindeer Games	184858	2000	3057
3317	Wonder Boys	185014	2000	3058
3318	Deterrence	158583	1999	3059
3319	Judy Berlin	181618	1999	3060
3320	Mifunes sidste sang	164756	1999	3061
3322	3 Strikes	199290	2000	3062
3323	Chain of Fools	194368	2000	3063
3324	Drowning Mona	186045	2000	3064
3325	The Next Best Thing	156841	2000	3065
3326	What Planet Are You From?	181151	2000	3066
3327	Beyond the Mat	218043	1999	3067
3328	Ghost Dog: The Way of the Samurai	165798	1999	3068
3329	The Year My Voice Broke	94347	1987	3069
3330	Splendor in the Grass	55471	1961	3070
3331	My Tutor	85980	1983	3071
3332	The Legend of Lobo	56173	1962	3072
3333	The Killing of Sister George	63185	1968	3073
3334	Key Largo	40506	1948	3074
3335	Jailbait	364435	2004	3075
3336	It Happened Here	55024	1965	3076
3337	I'll Never Forget What's'isname	61801	1967	3077
3338	For All Mankind	97372	1989	3078
3339	Cross of Iron	74695	1977	3079
3340	Bride of the Monster	47898	1955	3080
3341	Born Yesterday	42276	1950	3081
3342	Birdy	86969	1984	3082
3343	Et Dieu... créa la femme	49189	1956	3083
3344	Blood Feast	56875	1963	3084
3345	"Charlie, the Lonesome Cougar"	62793	1967	3085
3347	Never Cry Wolf	86005	1983	3086
3348	The Night Visitor	66141	1971	3087
3349	The Perils of Pauline	39698	1947	3088
3350	A Raisin in the Sun	55353	1961	3089
3351	Two Thousand Maniacs!	58694	1964	3090
3352	Brown's Requiem	171135	1998	3091
3353	The Closer You Get	218112	2000	3092
3354	Mission to Mars	183523	2000	3093
3355	The Ninth Gate	142688	1999	3094
3357	Est - Ouest	181530	1999	3095
3358	Defending Your Life	101698	1991	3096
3359	Breaking Away	78902	1979	3097
3360	Hoosiers	91217	1986	3098
3361	Bull Durham	94812	1988	3099
3362	Dog Day Afternoon	72890	1975	3100
3363	American Graffiti	69704	1973	3101
3364	The Asphalt Jungle	42208	1950	3102
3365	The Searchers	49730	1956	3103
3367	The Devil's Brigade	62886	1968	3104
3368	The Big Country	51411	1958	3105
3369	Mélodie en sous-sol	57344	1963	3106
3370	The Betrayal - Nerakhoon	1157685	2008	3107
3371	Bound for Glory	74235	1976	3108
3372	The Bridge at Remagen	64110	1969	3109
3373	Buck and the Preacher	68323	1972	3110
3374	Daughters of the Dust	104057	1991	3111
3375	Destination Moon	42393	1950	3112
3376	La nuit fantastique	41705	1942	3113
3377	Hangmen Also Die!	35966	1943	3114
3378	Der Unhold	118043	1996	3115
3379	The Beach	163978	2000	3116
3380	Railroaded!	39748	1947	3117
3384	The Taking of Pelham One Two Three	72251	1974	3118
3385	Volunteers	90274	1985	3119
3386	JFK	102138	1991	3120
3387	Who's Harry Crumb?	98645	1989	3121
3388	Harry and the Hendersons	93148	1987	3122
3389	Let's Get Harry	91400	1986	3123
3390	Shanghai Surprise	91934	1986	3124
3391	Who's That Girl	94321	1987	3125
3392	She-Devil	98309	1989	3126
3393	Date with an Angel	92834	1987	3127
3394	Blind Date	92666	1987	3128
3395	Nadine	93596	1987	3129
3396	The Muppet Movie	79588	1979	3130
3397	The Great Muppet Caper	82474	1981	3131
3398	The Muppets Take Manhattan	87755	1984	3132
3399	Sesame Street Presents: Follow that Bird	89994	1985	3133
3400	We're Back! A Dinosaur's Story	108526	1993	3134
3401	Baby: Secret of the Lost Legend	88760	1985	3135
3402	Turtle Diary	90219	1985	3136
3403	Raise the Titanic	81400	1980	3137
3404	Titanic	120338	1997	3138
3405	A Night to Remember	51994	1958	3139
3406	Captain Horatio Hornblower R.N.	43379	1951	3140
3407	Les convoyeurs attendent	201538	1999	3141
3408	Erin Brockovich	195685	2000	3142
3409	Final Destination	195714	2000	3143
3410	Soft Fruit	180181	1999	3144
3412	L'ours	95800	1988	3145
3413	Deep Impact	120647	1998	3146
3414	Love Is a Many-Splendored Thing	48316	1955	3147
3415	Zerkalo	72443	1975	3148
3417	The Crimson Pirate	44517	1952	3149
3418	Thelma & Louise	103074	1991	3150
3419	Something for Everyone	66392	1970	3151
3420	...And Justice for All.	78718	1979	3152
3421	Animal House	77975	1978	3153
3422	She's Gotta Have It	91939	1986	3154
3423	School Daze	96054	1988	3155
3424	Do the Right Thing	97216	1989	3156
3425	Mo' Better Blues	100168	1990	3157
3426	Jungle Fever	102175	1991	3158
3427	Coogan's Bluff	62824	1968	3159
3428	Resurrecting the Champ	416185	2007	3160
3429	Creature Comforts	99317	1989	3161
3430	Death Wish	71402	1974	3162
3431	Death Wish	71402	1974	3163
3432	Death Wish 3	89003	1985	3164
3433	Death Wish 4: The Crackdown	92857	1987	3165
3434	Death Wish V: The Face of Death	109578	1994	3166
3435	Double Indemnity	36775	1944	3167
3436	Dying Young	101787	1991	3168
3437	Cool as Ice	101615	1991	3169
3438	Teenage Mutant Ninja Turtles	100758	1990	3170
3439	Teenage Mutant Ninja Turtles II: The Secret of the Ooze	103060	1991	3171
3440	Teenage Mutant Ninja Turtles III	108308	1993	3172
3441	Red Dawn	87985	1984	3173
3442	Band of the Hand	90693	1986	3174
3443	Born American	91313	1986	3175
3444	Bloodsport	92675	1988	3176
3445	Eyes of Laura Mars	77530	1978	3177
3446	Funny Bones	113133	1995	3178
3447	The Good Earth	28944	1937	3179
3448	"Good Morning, Vietnam"	93105	1987	3180
3449	The Good Mother	95238	1988	3181
3450	Grumpy Old Men	107050	1993	3182
3451	Guess Who's Coming to Dinner	61735	1967	3183
3452	Romeo Must Die	165929	2000	3184
3453	Here on Earth	195778	2000	3185
3454	Whatever It Takes	202402	2000	3186
3455	Buddy Boy	146516	1999	3187
3456	Rang-e khoda	191043	1999	3188
3457	Waking the Dead	127349	2000	3189
3458	Blood and Sand	12952	1922	3190
3459	Gothic	91142	1986	3191
3461	Lord of the Flies	100054	1990	3192
3462	Modern Times	27977	1936	3193
3463	Last Resort	258761	2000	3194
3464	Solar Crisis	100649	1990	3195
3465	That's Life!	92079	1986	3196
3466	Heart and Souls	107091	1993	3197
3467	Hud	57163	1963	3198
3468	The Hustler	54997	1961	3199
3469	Inherit the Wind	53946	1960	3200
3470	Dersu Uzala	71411	1975	3201
3471	Close Encounters of the Third Kind	75860	1977	3202
3472	The City of the Dead	53719	1960	3203
3473	Jonas qui aura 25 ans en l'an 2000	74718	1976	3204
3474	Retroactive	117468	1997	3205
3475	A Place in the Sun	43924	1951	3206
3476	Jacob's Ladder	99871	1990	3207
3477	Empire Records	112950	1995	3208
3478	La Bamba	93378	1987	3209
3479	Ladyhawke	89457	1985	3210
3480	Lucas	91445	1986	3211
3481	High Fidelity	146882	2000	3212
3483	The Road to El Dorado	138749	2000	3213
3484	The Skulls	192614	2000	3214
3485	Macchie solari	73327	1975	3215
3486	Devil Girl from Mars	46907	1954	3216
3487	The Road to El Dorado	138749	2000	3217
3489	Hook	102057	1991	3218
3490	Horror Express	68713	1972	3219
3491	My Chauffeur	91579	1986	3220
3492	The Son of the Sheik	17416	1926	3221
3494	True Grit	65126	1969	3222
3495	Roadside Prophets	105267	1992	3223
3496	Madame Sousatzka	95564	1988	3224
3497	Max Dugan Returns	85919	1983	3225
3498	Midnight Express	77928	1978	3226
3499	Misery	100157	1990	3227
3500	Mr. Saturday Night	104928	1992	3228
3501	Murphy's Romance	89643	1985	3229
3502	My Life Without Me	314412	2003	3230
3503	Solyaris	69293	1972	3231
3504	Network	74958	1976	3232
3505	No Way Out	93640	1987	3233
3506	North Dallas Forty	79640	1979	3234
3507	The Odd Couple	63374	1968	3235
3508	The Outlaw Josey Wales	75029	1976	3236
3509	Black and White	165643	1999	3237
3510	Frequency	186151	2000	3238
3511	Ready to Rumble	217756	2000	3239
3512	Return to Me	122459	2000	3240
3513	Rules of Engagement	160797	2000	3241
3514	Joe Gould's Secret	172632	2000	3242
3515	"Me, Myself & Irene"	183505	2000	3243
3516	Bell Book and Candle	51406	1958	3244
3518	The End of Violence	119062	1997	3245
3519	Force 10 from Navarone	77572	1978	3246
3520	How to Stuff a Wild Bikini	59287	1965	3247
3521	Mystery Train	97940	1989	3248
3522	Sacco e Vanzetti	67698	1971	3249
3523	Taffin	96211	1988	3250
3524	King Arthur	349683	2004	3251
3525	Bachelor Party	86927	1984	3252
3526	Parenthood	98067	1989	3253
3527	Predator	93773	1987	3254
3528	The Prince of Tides	102713	1991	3255
3529	The Postman Always Rings Twice	82934	1981	3256
3530	Smoking/No Smoking	108167	1993	3257
3531	All the Vermeers in New York	99014	1990	3258
3533	Yukinojô henge	57710	1963	3259
3534	28 Days Later...	289043	2002	3260
3535	American Psycho	144084	2000	3261
3536	Keeping the Faith	171433	2000	3262
3537	Where the Money Is	149367	2000	3263
3538	East Is East	166175	1999	3264
3539	The Filth and the Fury	236216	2000	3265
3540	Passion of Mind	160644	2000	3266
3541	Third World Cop	179063	1999	3267
3542	Coming Apart	64180	1969	3268
3543	Diner	83833	1982	3269
3544	Shakes the Clown	102898	1991	3270
3545	Cabaret	68327	1972	3271
3546	What Ever Happened to Baby Jane?	56687	1962	3272
3547	Prick Up Your Ears	93776	1987	3273
3548	Auntie Mame	51383	1958	3274
3549	Guys and Dolls	48140	1955	3275
3550	Hunger	986233	2008	3276
3551	Marathon Man	74860	1976	3277
3552	Caddyshack	80487	1980	3278
3553	Gossip	176783	2000	3279
3554	Love & Basketball	199725	2000	3280
3555	U-571	141926	2000	3281
3556	The Virgin Suicides	159097	1999	3282
3557	Jennifer Eight	104549	1992	3283
3559	Limelight	44837	1952	3284
3560	Ai no borei	77132	1978	3285
3562	Committed	144142	2000	3286
3563	The Crow: Salvation	132910	2000	3287
3564	The Flintstones in Viva Rock Vegas	158622	2000	3288
3565	Where the Heart Is	198021	2000	3289
3566	The Big Kahuna	189584	1999	3290
3567	Bossa Nova	180837	2000	3291
3568	Goat on Fire and Smiling Fish	162348	1999	3292
3569	Idioterne	154421	1998	3293
3570	The Last September	180793	1999	3294
3571	Timecode	220100	2000	3295
3572	Carnosaur	106521	1993	3296
3573	Carnosaur 2	112634	1995	3297
3574	Carnosaur 3: Primal Species	115834	1996	3298
3575	Defying Gravity	156460	1997	3299
3576	Caché	387898	2005	3300
3577	Two Moon Junction	96324	1988	3301
3578	Gladiator	172495	2000	3302
3580	Up at the Villa	153464	2000	3303
3581	Human Traffic	188674	1999	3304
3583	1-2-3-4 ou Les Collants noirs	53726	1960	3305
3584	À bout de souffle	53472	1960	3306
3585	The Great Locomotive Chase	49279	1956	3307
3586	The Idolmaker	80913	1980	3308
3587	From Dusk Till Dawn	116367	1996	3309
3588	The King of Marvin Gardens	68805	1972	3310
3589	"Die Nibelungen, Teil 1 - Siegfried"	60749	1966	3311
3590	The Lord's of Flatbush	71772	1974	3312
3591	Mr. Mom	85970	1983	3313
3592	Les maîtres du temps	84315	1982	3314
3593	Battlefield Earth: A Saga of the Year 3000	185183	2000	3315
3594	Center Stage	210616	2000	3316
3595	Held Up	165831	1999	3317
3596	Screwed	156323	2000	3318
3597	Whipped	174336	2000	3319
3598	Hamlet	116477	1996	3320
3599	Anchors Aweigh	37514	1945	3321
3600	Blue Hawaii	54692	1961	3322
3601	The Castaway Cowboy	71288	1974	3323
3602	G.I. Blues	53848	1960	3324
3603	The Gay Deceivers	64363	1969	3325
3604	Gypsy	56048	1962	3326
3605	King Creole	51818	1958	3327
3606	On the Town	41716	1949	3328
3607	One Little Indian	70481	1973	3329
3608	Pee-wee's Big Adventure	89791	1985	3330
3609	Regret to Inform	181786	1998	3331
3610	Roustabout	58534	1964	3332
3612	The Slipper and the Rose: The Story of Cinderella	75232	1976	3333
3613	Things Change	96259	1988	3334
3614	Honeymoon in Vegas	104438	1992	3335
3615	Dinosaur	130623	2000	3336
3616	Loser	217630	2000	3337
3617	Road Trip	215129	2000	3338
3618	Small Time Crooks	196216	2000	3339
3619	The Hollywood Knights	80881	1980	3340
3620	The Myth of Fingerprints	119746	1997	3341
3621	Possession	368563	2009	3342
3622	The Twelve Chairs	66495	1970	3343
3623	Mission: Impossible	117060	1996	3344
3624	Shanghai Noon	184894	2000	3345
3625	Better Living Through Circuitry	207998	1999	3346
3626	8 ½ Women	154443	1999	3347
3627	Carnival of Souls	55830	1962	3348
3628	Flying Tigers	34742	1942	3349
3629	The Gold Rush	15864	1925	3350
3630	Lisa e il diavolo	68863	1974	3351
3631	It's in the Water	116661	1997	3352
3632	Monsieur Verdoux	39631	1947	3353
3633	On Her Majesty's Secret Service	64757	1969	3354
3634	Seven Days in May	58576	1964	3355
3635	The Spy Who Loved Me	76752	1977	3356
3636	Ceux qui m'aiment prendront le train	118834	1998	3357
3637	Sans toit ni loi	89960	1985	3358
3638	Moonraker	79574	1979	3359
3639	The Man with the Golden Gun	71807	1974	3360
3640	King of New York	99939	1990	3361
3641	A Woman of Paris: A Drama of Fate	14624	1923	3362
3642	In Old California	34889	1942	3363
3643	The Fighting Seabees	36824	1944	3364
3644	Dark Command	32383	1940	3365
3645	Cléo de 5 à 7	55852	1962	3366
3646	Big Momma's House	208003	2000	3367
3648	The Abominable Snowman	50095	1957	3368
3649	American Gigolo	80365	1980	3369
3650	Angustia	90644	1987	3370
3651	La novia ensangrentada	69029	1972	3371
3652	Paura nella città dei morti viventi	81318	1980	3372
3653	The Endless Summer	60371	1966	3373
3654	The Guns of Navarone	54953	1961	3374
3655	La grande bouffe	70130	1973	3375
3656	Lured	39589	1947	3376
3658	Quatermass and the Pit	62168	1967	3377
3659	Quatermass 2	50873	1957	3378
3660	Puppetmaster	98143	1989	3379
3661	Puppet Master II	100438	1991	3380
3662	Puppet Master III: Toulon's Revenge	102728	1991	3381
3663	Puppet Master 4	107899	1993	3382
3664	Puppet Master 5: The Final Chapter	110916	1994	3383
3665	Curse of the Puppet Master	132451	1998	3384
3666	Retro Puppet Master	189047	1999	3385
3667	Rent-a-Cop	95977	1987	3386
3668	Romeo + Juliet	117509	1996	3387
3669	Stay Tuned	105466	1992	3388
3670	Story of G.I. Joe	38120	1945	3389
3671	Blazing Saddles	71230	1974	3390
3672	Benji the Hunted	92638	1987	3391
3673	Benji the Hunted	92638	1987	3392
3674	For the Love of Benji	76044	1977	3393
